RTENAME,StateNm,RouteID,U_S_R_I,id,tmean.t1,tmean.t2
LAST CHANCE,17,013,17_013,543,16.930,16.183
LAST CHANCE,17,013,17_013,544,16.984,16.242
LAST CHANCE,17,013,17_013,545,17.040,16.288
ADAMS CO.,17,042,17_042,546,17.145,16.318
ADAMS CO.,17,042,17_042,547,17.136,16.290
ADAMS CO.,17,042,17_042,548,17.134,16.257
ADAMS CO.,17,042,17_042,549,17.104,16.185
ADAMS CO.,17,042,17_042,550,17.169,16.218
FLATTOPS,17,209,17_209,551,14.085,13.468
FLATTOPS,17,209,17_209,552,12.602,12.093
FLATTOPS,17,209,17_209,553,11.561,11.227
FLATTOPS,17,209,17_209,554,10.176,10.209
FLATTOPS,17,209,17_209,555,10.002,10.230
BENNETT,17,312,17_312,556,16.329,15.373
BENNETT,17,312,17_312,557,16.364,15.416
BENNETT,17,312,17_312,558,16.444,15.511
BENNETT,17,312,17_312,559,16.657,15.745
BENNETT,17,312,17_312,560,16.842,15.944
BAXTER PASS,17,308,17_308,561,15.620,14.755
BAXTER PASS,17,308,17_308,562,14.420,13.607
BAXTER PASS,17,308,17_308,563,14.673,13.881
BAXTER PASS,17,308,17_308,564,15.997,15.191
BAXTER PASS,17,308,17_308,565,17.532,16.659
DOUGLAS PASS,17,008,17_008,566,14.571,13.771
DOUGLAS PASS,17,008,17_008,567,14.430,13.636
DOUGLAS PASS,17,008,17_008,568,16.204,15.371
DOUGLAS PASS,17,008,17_008,569,17.163,16.297
DOUGLAS PASS,17,008,17_008,570,18.676,17.769
LIMON,17,213,17_213,571,15.564,15.035
LIMON,17,213,17_213,572,15.559,15.104
LIMON,17,213,17_213,573,15.708,15.275
LIMON,17,213,17_213,574,15.899,15.524
LIMON,17,213,17_213,575,16.121,15.723
KIOWA,17,012,17_012,576,15.736,14.750
KIOWA,17,012,17_012,577,15.719,14.755
KIOWA,17,012,17_012,578,15.637,14.698
KIOWA,17,012,17_012,579,15.672,14.833
KIOWA,17,012,17_012,580,15.703,14.935
CHEESMAN LK,17,011,17_011,581,12.539,12.907
CHEESMAN LK,17,011,17_011,582,12.968,12.420
CHEESMAN LK,17,011,17_011,583,13.449,12.777
CHEESMAN LK,17,011,17_011,584,13.471,12.737
CHEESMAN LK,17,011,17_011,585,12.951,12.194
ASPEN,17,010,17_010,586,12.599,11.916
ASPEN,17,010,17_010,587,13.731,12.952
ASPEN,17,010,17_010,588,13.316,12.606
ASPEN,17,010,17_010,589,12.165,11.616
ASPEN,17,010,17_010,590,10.565,9.998
BETHUNE,17,044,17_044,591,18.029,17.683
BETHUNE,17,044,17_044,592,18.055,17.603
BETHUNE,17,044,17_044,593,18.125,17.546
BETHUNE,17,044,17_044,594,18.168,17.513
BETHUNE,17,044,17_044,595,18.188,17.528
GUFFEY,17,048,17_048,596,11.571,11.364
GUFFEY,17,048,17_048,597,10.792,10.434
GUFFEY,17,048,17_048,598,10.790,10.319
GUFFEY,17,048,17_048,599,11.164,10.515
GUFFEY,17,048,17_048,600,11.025,10.304
EDISON,17,049,17_049,601,17.632,17.067
EDISON,17,049,17_049,602,17.382,16.776
EDISON,17,049,17_049,603,17.100,16.392
EDISON,17,049,17_049,604,16.823,16.018
EDISON,17,049,17_049,605,16.698,15.825
CASTLETON,17,046,17_046,606,11.624,10.981
CASTLETON,17,046,17_046,607,11.275,10.651
CASTLETON,17,046,17_046,608,10.404,9.805
CASTLETON,17,046,17_046,609,9.615,9.040
CASTLETON,17,046,17_046,610,8.973,8.443
PARLIN,17,017,17_017,611,11.870,11.242
PARLIN,17,017,17_017,612,10.944,10.482
PARLIN,17,017,17_017,613,9.481,9.291
PARLIN,17,017,17_017,614,8.242,8.088
PARLIN,17,017,17_017,615,6.967,6.847
DELTA,17,015,17_015,616,13.248,12.175
DELTA,17,015,17_015,617,15.182,13.967
DELTA,17,015,17_015,618,17.149,15.940
DELTA,17,015,17_015,619,17.910,17.042
DELTA,17,015,17_015,620,17.803,17.663
DOYLEVILLE,17,047,17_047,621,10.795,9.994
DOYLEVILLE,17,047,17_047,622,11.167,10.513
DOYLEVILLE,17,047,17_047,623,11.536,10.895
DOYLEVILLE,17,047,17_047,624,11.982,11.262
DOYLEVILLE,17,047,17_047,625,10.912,10.332
NEEGRANDE,17,221,17_221,626,19.451,19.101
NEEGRANDE,17,221,17_221,627,19.426,19.058
NEEGRANDE,17,221,17_221,628,19.433,18.997
NEEGRANDE,17,221,17_221,629,19.361,18.907
NEEGRANDE,17,221,17_221,630,19.437,18.935
LAMAR,17,021,17_021,631,19.623,19.184
LAMAR,17,021,17_021,632,19.514,19.128
LAMAR,17,021,17_021,633,19.410,19.093
LAMAR,17,021,17_021,634,19.334,19.071
LAMAR,17,021,17_021,635,19.218,18.996
WET MTNS.,17,218,17_218,636,10.860,10.734
WET MTNS.,17,218,17_218,637,11.336,11.080
WET MTNS.,17,218,17_218,638,12.093,11.729
WET MTNS.,17,218,17_218,639,14.181,13.722
WET MTNS.,17,218,17_218,640,15.762,15.109
BASIN,17,315,17_315,641,17.719,16.253
BASIN,17,315,17_315,642,17.676,16.248
BASIN,17,315,17_315,643,17.494,16.171
BASIN,17,315,17_315,644,17.163,15.858
BASIN,17,315,17_315,645,16.446,15.139
GROUNDHOG RS,17,222,17_222,646,11.682,10.778
GROUNDHOG RS,17,222,17_222,647,10.609,9.883
GROUNDHOG RS,17,222,17_222,648,9.088,8.509
GROUNDHOG RS,17,222,17_222,649,8.576,8.026
GROUNDHOG RS,17,222,17_222,650,8.489,7.932
DOLORES RIV,17,052,17_052,651,12.366,11.338
DOLORES RIV,17,052,17_052,652,11.286,10.398
DOLORES RIV,17,052,17_052,653,10.586,9.777
DOLORES RIV,17,052,17_052,654,9.111,8.495
DOLORES RIV,17,052,17_052,655,8.372,7.788
NINAVIEW,17,227,17_227,656,18.935,18.172
NINAVIEW,17,227,17_227,657,18.537,17.912
NINAVIEW,17,227,17_227,658,18.529,17.925
NINAVIEW,17,227,17_227,659,18.612,18.001
NINAVIEW,17,227,17_227,660,18.785,18.154
CONE MTN,17,126,17_126,661,18.320,17.295
CONE MTN,17,126,17_126,662,18.414,17.401
CONE MTN,17,126,17_126,663,18.412,17.401
CONE MTN,17,126,17_126,664,18.450,17.422
CONE MTN,17,126,17_126,665,18.475,17.442
VILLEGREEN,17,057,17_057,666,17.745,17.194
VILLEGREEN,17,057,17_057,667,18.127,17.494
VILLEGREEN,17,057,17_057,668,18.285,17.618
VILLEGREEN,17,057,17_057,669,18.723,17.932
VILLEGREEN,17,057,17_057,670,19.030,18.155
ALAMOSA,17,055,17_055,671,14.377,12.563
ALAMOSA,17,055,17_055,672,14.381,12.668
ALAMOSA,17,055,17_055,673,14.312,12.685
ALAMOSA,17,055,17_055,674,14.204,12.922
ALAMOSA,17,055,17_055,675,14.103,13.153
EDLER,17,228,17_228,676,19.174,18.575
EDLER,17,228,17_228,677,19.297,18.715
EDLER,17,228,17_228,678,19.439,18.897
EDLER,17,228,17_228,679,19.605,19.078
EDLER,17,228,17_228,680,19.811,19.294
CAMPO,17,058,17_058,681,18.745,18.250
CAMPO,17,058,17_058,682,18.976,18.436
CAMPO,17,058,17_058,683,19.150,18.598
CAMPO,17,058,17_058,684,19.202,18.685
CAMPO,17,058,17_058,685,19.315,18.834
FALFA,17,023,17_023,686,16.535,15.150
FALFA,17,023,17_023,687,16.091,14.800
FALFA,17,023,17_023,688,15.648,14.343
FALFA,17,023,17_023,689,15.615,14.261
FALFA,17,023,17_023,690,15.894,14.465
NEW HARTFORD,18,102,18_102,691,17.025,17.541
NEW HARTFORD,18,102,18_102,692,16.043,16.730
NEW HARTFORD,18,102,18_102,693,16.387,17.159
NEW HARTFORD,18,102,18_102,694,16.637,17.258
NEW HARTFORD,18,102,18_102,695,16.570,16.986
WILLIMANTIC,18,007,18_007,696,17.137,17.303
WILLIMANTIC,18,007,18_007,697,17.110,17.299
WILLIMANTIC,18,007,18_007,698,16.892,16.963
WILLIMANTIC,18,007,18_007,699,16.720,16.833
WILLIMANTIC,18,007,18_007,700,16.776,17.072
BUCKINGHAM,18,003,18_003,701,16.925,17.319
BUCKINGHAM,18,003,18_003,702,16.834,17.068
BUCKINGHAM,18,003,18_003,703,16.899,17.052
BUCKINGHAM,18,003,18_003,704,17.058,17.200
BUCKINGHAM,18,003,18_003,705,17.316,17.380
SOUTHINGTON,18,015,18_015,706,17.625,18.196
SOUTHINGTON,18,015,18_015,707,17.630,18.257
SOUTHINGTON,18,015,18_015,708,17.585,18.236
SOUTHINGTON,18,015,18_015,709,17.244,17.817
SOUTHINGTON,18,015,18_015,710,17.173,17.834
NO WOODBURY,18,008,18_008,711,17.081,17.473
NO WOODBURY,18,008,18_008,712,16.169,16.648
NO WOODBURY,18,008,18_008,713,16.383,16.792
NO WOODBURY,18,008,18_008,714,16.550,16.953
NO WOODBURY,18,008,18_008,715,16.856,17.261
SHERMAN,18,009,18_009,716,16.575,16.835
SHERMAN,18,009,18_009,717,16.676,16.884
SHERMAN,18,009,18_009,718,16.793,16.995
SHERMAN,18,009,18_009,719,16.921,17.104
SHERMAN,18,009,18_009,720,16.840,16.945
MT PLEASANT,21,001,21_001,721,20.303,20.279
MT PLEASANT,21,001,21_001,722,20.238,20.234
MT PLEASANT,21,001,21_001,723,20.230,20.260
MT PLEASANT,21,001,21_001,724,20.287,20.336
MT PLEASANT,21,001,21_001,725,20.299,20.311
MILTON,21,010,21_010,726,20.544,20.315
MILTON,21,010,21_010,727,20.523,20.350
MILTON,21,010,21_010,728,20.451,20.374
MILTON,21,010,21_010,729,20.366,20.288
MILTON,21,010,21_010,730,20.301,20.143
HARRINGTON,21,003,21_003,731,20.418,20.420
HARRINGTON,21,003,21_003,732,20.391,20.356
HARRINGTON,21,003,21_003,733,20.399,20.135
HARRINGTON,21,003,21_003,734,20.448,20.107
HARRINGTON,21,003,21_003,735,20.551,20.234
GEORGETOWN,21,109,21_109,736,20.678,20.239
GEORGETOWN,21,109,21_109,737,20.598,20.295
GEORGETOWN,21,109,21_109,738,20.481,20.306
GEORGETOWN,21,109,21_109,739,20.492,20.324
GEORGETOWN,21,109,21_109,740,20.497,20.359
MILLER XRDS,25,055,25_055,741,24.728,24.987
MILLER XRDS,25,055,25_055,742,24.633,24.972
MILLER XRDS,25,055,25_055,743,24.628,24.958
MILLER XRDS,25,055,25_055,744,24.674,24.914
MILLER XRDS,25,055,25_055,745,24.806,24.920
BLACKWATER,25,052,25_052,746,24.860,25.026
BLACKWATER,25,052,25_052,747,24.865,25.016
BLACKWATER,25,052,25_052,748,24.802,25.005
BLACKWATER,25,052,25_052,749,24.678,25.035
BLACKWATER,25,052,25_052,750,24.649,25.155
DEFUNIAK SPR,25,053,25_053,751,24.607,24.927
DEFUNIAK SPR,25,053,25_053,752,24.718,24.924
DEFUNIAK SPR,25,053,25_053,753,24.814,24.896
DEFUNIAK SPR,25,053,25_053,754,25.013,24.872
DEFUNIAK SPR,25,053,25_053,755,25.034,24.817
OAK GROVE,25,001,25_001,756,25.310,25.187
OAK GROVE,25,001,25_001,757,25.199,25.009
OAK GROVE,25,001,25_001,758,25.083,24.853
OAK GROVE,25,001,25_001,759,24.999,24.734
OAK GROVE,25,001,25_001,760,24.925,24.614
BETTS,25,054,25_054,761,25.356,25.363
BETTS,25,054,25_054,762,25.282,25.375
BETTS,25,054,25_054,763,25.220,25.286
BETTS,25,054,25_054,764,25.314,25.409
BETTS,25,054,25_054,765,25.426,25.562
BRISTOL,25,108,25_108,766,25.112,25.363
BRISTOL,25,108,25_108,767,25.128,25.368
BRISTOL,25,108,25_108,768,25.066,25.301
BRISTOL,25,108,25_108,769,25.091,25.324
BRISTOL,25,108,25_108,770,24.990,25.265
BROAD BRANCH,25,005,25_005,771,25.184,25.590
BROAD BRANCH,25,005,25_005,772,25.222,25.618
BROAD BRANCH,25,005,25_005,773,25.336,25.634
BROAD BRANCH,25,005,25_005,774,25.351,25.582
BROAD BRANCH,25,005,25_005,775,25.354,25.528
HIXTOWN SWMP,25,056,25_056,776,25.129,25.731
HIXTOWN SWMP,25,056,25_056,777,25.080,25.685
HIXTOWN SWMP,25,056,25_056,778,25.124,25.791
HIXTOWN SWMP,25,056,25_056,779,25.138,25.862
HIXTOWN SWMP,25,056,25_056,780,25.124,25.790
COVINGTON,25,010,25_010,781,25.186,25.713
COVINGTON,25,010,25_010,782,24.903,25.468
COVINGTON,25,010,25_010,783,24.783,25.416
COVINGTON,25,010,25_010,784,24.684,25.344
COVINGTON,25,010,25_010,785,24.762,25.293
BLOUNTSTOWN,25,004,25_004,786,25.253,25.291
BLOUNTSTOWN,25,004,25_004,787,25.282,25.372
BLOUNTSTOWN,25,004,25_004,788,25.335,25.451
BLOUNTSTOWN,25,004,25_004,789,25.374,25.443
BLOUNTSTOWN,25,004,25_004,790,25.397,25.413
SANDERSON,25,037,25_037,791,24.868,25.666
SANDERSON,25,037,25_037,792,24.905,25.745
SANDERSON,25,037,25_037,793,24.829,25.712
SANDERSON,25,037,25_037,794,24.619,25.536
SANDERSON,25,037,25_037,795,24.456,25.488
APALACHICOLA,25,901,25_901,796,25.192,25.474
APALACHICOLA,25,901,25_901,797,25.136,25.437
APALACHICOLA,25,901,25_901,798,25.076,25.364
APALACHICOLA,25,901,25_901,799,25.027,25.301
APALACHICOLA,25,901,25_901,800,25.024,25.312
ALLIGATOR PT,25,062,25_062,801,25.253,25.569
ALLIGATOR PT,25,062,25_062,802,25.378,25.685
ALLIGATOR PT,25,062,25_062,803,25.437,25.752
ALLIGATOR PT,25,062,25_062,804,25.345,25.692
ALLIGATOR PT,25,062,25_062,805,25.158,25.553
ST AUGUSTINE,25,018,25_018,806,25.476,25.924
ST AUGUSTINE,25,018,25_018,807,25.483,25.898
ST AUGUSTINE,25,018,25_018,808,25.384,25.738
ST AUGUSTINE,25,018,25_018,809,25.371,25.734
ST AUGUSTINE,25,018,25_018,810,25.331,25.855
FT GADSDEN,25,015,25_015,811,25.476,25.310
FT GADSDEN,25,015,25_015,812,25.536,25.469
FT GADSDEN,25,015,25_015,813,25.515,25.567
FT GADSDEN,25,015,25_015,814,25.481,25.557
FT GADSDEN,25,015,25_015,815,25.323,25.364
STEINHATCHEE,25,011,25_011,816,24.352,25.144
STEINHATCHEE,25,011,25_011,817,24.227,25.005
STEINHATCHEE,25,011,25_011,818,24.130,24.888
STEINHATCHEE,25,011,25_011,819,24.162,24.906
STEINHATCHEE,25,011,25_011,820,24.222,24.960
ST VINCENT I,25,921,25_921,821,25.487,25.692
ST VINCENT I,25,921,25_921,822,25.433,25.657
ST VINCENT I,25,921,25_921,823,25.569,25.737
ST VINCENT I,25,921,25_921,824,25.442,25.666
ST VINCENT I,25,921,25_921,825,25.462,25.677
BELMORE,25,021,25_021,826,25.814,25.713
BELMORE,25,021,25_021,827,25.742,25.764
BELMORE,25,021,25_021,828,25.516,25.764
BELMORE,25,021,25_021,829,25.174,25.674
BELMORE,25,021,25_021,830,25.003,25.623
ISLAND GROVE,25,113,25_113,831,25.431,25.873
ISLAND GROVE,25,113,25_113,832,25.396,25.848
ISLAND GROVE,25,113,25_113,833,25.447,25.870
ISLAND GROVE,25,113,25_113,834,25.517,25.870
ISLAND GROVE,25,113,25_113,835,25.700,25.882
ROMEO,25,014,25_014,836,25.309,26.123
ROMEO,25,014,25_014,837,25.294,26.181
ROMEO,25,014,25_014,838,25.245,26.202
ROMEO,25,014,25_014,839,25.172,26.198
ROMEO,25,014,25_014,840,25.109,26.198
NOBLETON,25,066,25_066,841,25.261,26.061
NOBLETON,25,066,25_066,842,25.165,26.084
NOBLETON,25,066,25_066,843,25.056,26.072
NOBLETON,25,066,25_066,844,25.119,26.045
NOBLETON,25,066,25_066,845,25.281,25.962
SCOTTSMOOR,25,025,25_025,846,25.250,25.733
SCOTTSMOOR,25,025,25_025,847,25.326,25.799
SCOTTSMOOR,25,025,25_025,848,25.701,26.161
SCOTTSMOOR,25,025,25_025,849,25.776,26.135
SCOTTSMOOR,25,025,25_025,850,25.809,26.002
POLK CITY,25,022,25_022,851,26.352,26.916
POLK CITY,25,022,25_022,852,26.304,26.853
POLK CITY,25,022,25_022,853,26.247,26.762
POLK CITY,25,022,25_022,854,26.117,26.620
POLK CITY,25,022,25_022,855,26.081,26.597
ARBUCKLE,25,073,25_073,856,25.357,26.240
ARBUCKLE,25,073,25_073,857,25.137,26.157
ARBUCKLE,25,073,25_073,858,25.226,26.238
ARBUCKLE,25,073,25_073,859,25.525,26.385
ARBUCKLE,25,073,25_073,860,25.505,26.469
VERO BEACH,25,175,25_175,861,25.428,25.940
VERO BEACH,25,175,25_175,862,25.453,26.217
VERO BEACH,25,175,25_175,863,25.553,26.258
VERO BEACH,25,175,25_175,864,25.635,26.227
VERO BEACH,25,175,25_175,865,25.697,26.235
FT LONESOME,25,027,25_027,866,25.500,26.015
FT LONESOME,25,027,25_027,867,25.480,26.022
FT LONESOME,25,027,25_027,868,25.497,26.082
FT LONESOME,25,027,25_027,869,25.531,26.133
FT LONESOME,25,027,25_027,870,25.594,26.180
CHILDS,25,024,25_024,871,25.489,26.080
CHILDS,25,024,25_024,872,25.253,25.940
CHILDS,25,024,25_024,873,25.200,26.001
CHILDS,25,024,25_024,874,25.366,26.254
CHILDS,25,024,25_024,875,25.380,26.319
INDIANTOWN,25,031,25_031,876,25.668,26.319
INDIANTOWN,25,031,25_031,877,25.678,26.387
INDIANTOWN,25,031,25_031,878,25.700,26.582
INDIANTOWN,25,031,25_031,879,25.695,26.647
INDIANTOWN,25,031,25_031,880,25.660,26.375
DUPUIS W.E.A,25,919,25_919,881,25.738,26.760
DUPUIS W.E.A,25,919,25_919,882,25.766,26.842
DUPUIS W.E.A,25,919,25_919,883,25.746,26.619
DUPUIS W.E.A,25,919,25_919,884,25.742,26.608
DUPUIS W.E.A,25,919,25_919,885,25.716,26.543
DEVILS GARDN,25,081,25_081,886,25.838,26.468
DEVILS GARDN,25,081,25_081,887,25.887,26.506
DEVILS GARDN,25,081,25_081,888,25.999,26.528
DEVILS GARDN,25,081,25_081,889,26.099,26.515
DEVILS GARDN,25,081,25_081,890,26.163,26.524
HOLEY LAND,25,912,25_912,891,25.677,26.343
HOLEY LAND,25,912,25_912,892,25.674,26.416
HOLEY LAND,25,912,25_912,893,25.683,26.346
HOLEY LAND,25,912,25_912,894,25.704,26.265
HOLEY LAND,25,912,25_912,895,25.838,26.348
FLAMINGO,25,135,25_135,896,25.680,27.035
FLAMINGO,25,135,25_135,897,25.826,27.120
FLAMINGO,25,135,25_135,898,26.067,27.075
FLAMINGO,25,135,25_135,899,26.256,26.840
FLAMINGO,25,135,25_135,900,26.517,26.808
MOUNTAIN CTY,27,041,27_041,901,18.994,19.622
MOUNTAIN CTY,27,041,27_041,902,18.814,19.317
MOUNTAIN CTY,27,041,27_041,903,18.470,18.806
MOUNTAIN CTY,27,041,27_041,904,19.173,19.639
MOUNTAIN CTY,27,041,27_041,905,19.280,19.798
BAXTER,27,040,27_040,906,18.477,19.754
BAXTER,27,040,27_040,907,18.796,19.986
BAXTER,27,040,27_040,908,19.076,20.225
BAXTER,27,040,27_040,909,19.177,20.335
BAXTER,27,040,27_040,910,19.303,20.445
CARTERSVILLE,27,027,27_027,911,22.180,23.167
CARTERSVILLE,27,027,27_027,912,22.276,23.104
CARTERSVILLE,27,027,27_027,913,22.383,23.098
CARTERSVILLE,27,027,27_027,914,22.305,23.031
CARTERSVILLE,27,027,27_027,915,22.035,22.936
BOWDON,27,036,27_036,916,21.192,22.272
BOWDON,27,036,27_036,917,21.093,22.119
BOWDON,27,036,27_036,918,21.030,22.009
BOWDON,27,036,27_036,919,21.377,22.380
BOWDON,27,036,27_036,920,21.602,22.679
GROVETOWN,27,032,27_032,921,23.960,24.454
GROVETOWN,27,032,27_032,922,23.838,24.265
GROVETOWN,27,032,27_032,923,23.529,23.977
GROVETOWN,27,032,27_032,924,23.310,23.853
GROVETOWN,27,032,27_032,925,23.299,23.947
SILOAM,27,031,27_031,926,23.059,23.940
SILOAM,27,031,27_031,927,23.162,24.054
SILOAM,27,031,27_031,928,23.145,24.050
SILOAM,27,031,27_031,929,23.146,24.037
SILOAM,27,031,27_031,930,23.175,24.078
JULIETTE,27,046,27_046,931,22.949,24.044
JULIETTE,27,046,27_046,932,23.131,24.182
JULIETTE,27,046,27_046,933,23.233,24.222
JULIETTE,27,046,27_046,934,23.277,24.232
JULIETTE,27,046,27_046,935,23.399,24.327
DEEPSTEP,27,048,27_048,936,23.797,24.318
DEEPSTEP,27,048,27_048,937,23.819,24.342
DEEPSTEP,27,048,27_048,938,23.824,24.348
DEEPSTEP,27,048,27_048,939,23.731,24.251
DEEPSTEP,27,048,27_048,940,23.716,24.234
WADLEY,27,051,27_051,941,23.955,24.340
WADLEY,27,051,27_051,942,24.096,24.372
WADLEY,27,051,27_051,943,24.247,24.409
WADLEY,27,051,27_051,944,24.376,24.495
WADLEY,27,051,27_051,945,24.415,24.524
WRIGHTSVILLE,27,013,27_013,946,24.425,24.809
WRIGHTSVILLE,27,013,27_013,947,24.422,24.757
WRIGHTSVILLE,27,013,27_013,948,24.434,24.710
WRIGHTSVILLE,27,013,27_013,949,24.439,24.696
WRIGHTSVILLE,27,013,27_013,950,24.395,24.638
RENTZ,27,050,27_050,951,24.646,24.949
RENTZ,27,050,27_050,952,24.612,24.895
RENTZ,27,050,27_050,953,24.524,24.858
RENTZ,27,050,27_050,954,24.455,24.855
RENTZ,27,050,27_050,955,24.364,24.860
LACROSS,27,033,27_033,956,23.917,24.655
LACROSS,27,033,27_033,957,24.184,24.812
LACROSS,27,033,27_033,958,24.238,24.840
LACROSS,27,033,27_033,959,23.939,24.699
LACROSS,27,033,27_033,960,23.832,24.694
CUTHBERT,27,010,27_010,961,24.444,25.150
CUTHBERT,27,010,27_010,962,24.324,25.056
CUTHBERT,27,010,27_010,963,24.188,24.930
CUTHBERT,27,010,27_010,964,24.195,24.965
CUTHBERT,27,010,27_010,965,24.153,24.981
NEWTON,27,021,27_021,966,24.805,24.833
NEWTON,27,021,27_021,967,24.822,24.887
NEWTON,27,021,27_021,968,24.878,25.007
NEWTON,27,021,27_021,969,24.896,25.109
NEWTON,27,021,27_021,970,24.931,25.180
HARRIETTS BL,27,001,27_001,971,24.374,25.187
HARRIETTS BL,27,001,27_001,972,24.147,25.052
HARRIETTS BL,27,001,27_001,973,24.133,25.095
HARRIETTS BL,27,001,27_001,974,24.364,25.273
HARRIETTS BL,27,001,27_001,975,24.533,25.359
BOSTON,27,057,27_057,976,24.757,25.212
BOSTON,27,057,27_057,977,24.816,25.197
BOSTON,27,057,27_057,978,24.846,25.250
BOSTON,27,057,27_057,979,24.854,25.317
BOSTON,27,057,27_057,980,24.868,25.358
NAPLES,33,001,33_001,981,13.053,15.579
NAPLES,33,001,33_001,982,12.866,15.777
NAPLES,33,001,33_001,983,12.661,15.615
NAPLES,33,001,33_001,984,12.302,15.159
NAPLES,33,001,33_001,985,12.572,15.394
AVERY,33,003,33_003,986,11.220,13.891
AVERY,33,003,33_003,987,10.143,13.092
AVERY,33,003,33_003,988,9.684,12.604
AVERY,33,003,33_003,989,9.289,12.326
AVERY,33,003,33_003,990,9.277,12.384
BAKER,33,010,33_010,991,11.243,12.611
BAKER,33,010,33_010,992,12.687,13.836
BAKER,33,010,33_010,993,13.040,14.179
BAKER,33,010,33_010,994,13.349,14.520
BAKER,33,010,33_010,995,13.697,14.822
CAPE HORN,33,012,33_012,996,7.937,9.170
CAPE HORN,33,012,33_012,997,8.036,9.322
CAPE HORN,33,012,33_012,998,8.191,9.450
CAPE HORN,33,012,33_012,999,8.294,9.596
CAPE HORN,33,012,33_012,1000,8.345,9.654
LEADORE,33,014,33_014,1001,11.097,12.251
LEADORE,33,014,33_014,1002,10.780,11.981
LEADORE,33,014,33_014,1003,10.476,11.714
LEADORE,33,014,33_014,1004,9.174,10.559
LEADORE,33,014,33_014,1005,8.552,9.964
BLACKS CREEK,33,017,33_017,1006,16.137,17.795
BLACKS CREEK,33,017,33_017,1007,16.488,18.155
BLACKS CREEK,33,017,33_017,1008,16.775,18.382
BLACKS CREEK,33,017,33_017,1009,16.973,18.466
BLACKS CREEK,33,017,33_017,1010,16.888,18.286
CRATERS,33,020,33_020,1011,13.747,14.172
CRATERS,33,020,33_020,1012,13.324,13.879
CRATERS,33,020,33_020,1013,13.330,14.093
CRATERS,33,020,33_020,1014,13.586,14.331
CRATERS,33,020,33_020,1015,13.866,14.341
RIRIE,33,022,33_022,1016,13.015,14.272
RIRIE,33,022,33_022,1017,13.440,14.692
RIRIE,33,022,33_022,1018,13.706,14.814
RIRIE,33,022,33_022,1019,13.814,14.898
RIRIE,33,022,33_022,1020,13.937,14.936
MAGIC MTN,33,025,33_025,1021,14.278,14.554
MAGIC MTN,33,025,33_025,1022,12.306,12.896
MAGIC MTN,33,025,33_025,1023,10.756,11.735
MAGIC MTN,33,025,33_025,1024,11.678,12.471
MAGIC MTN,33,025,33_025,1025,12.184,12.858
POCATELLO,33,027,33_027,1026,15.332,15.963
POCATELLO,33,027,33_027,1027,15.397,16.188
POCATELLO,33,027,33_027,1028,15.128,15.855
POCATELLO,33,027,33_027,1029,15.672,16.273
POCATELLO,33,027,33_027,1030,15.650,16.141
COOLIN,33,029,33_029,1031,11.594,14.079
COOLIN,33,029,33_029,1032,11.705,14.391
COOLIN,33,029,33_029,1033,11.855,14.598
COOLIN,33,029,33_029,1034,12.092,14.739
COOLIN,33,029,33_029,1035,12.247,14.806
CABARTON,33,111,33_111,1036,10.750,13.025
CABARTON,33,111,33_111,1037,10.499,12.828
CABARTON,33,111,33_111,1038,10.090,12.391
CABARTON,33,111,33_111,1039,10.294,12.599
CABARTON,33,111,33_111,1040,10.408,12.689
PASADENA VAL,33,124,33_124,1041,17.429,18.816
PASADENA VAL,33,124,33_124,1042,17.378,18.671
PASADENA VAL,33,124,33_124,1043,17.636,18.992
PASADENA VAL,33,124,33_124,1044,17.714,19.226
PASADENA VAL,33,124,33_124,1045,17.215,18.788
BLACKFT RES,33,128,33_128,1046,11.255,12.165
BLACKFT RES,33,128,33_128,1047,11.300,12.184
BLACKFT RES,33,128,33_128,1048,11.666,12.418
BLACKFT RES,33,128,33_128,1049,11.968,12.624
BLACKFT RES,33,128,33_128,1050,12.485,13.001
BURGDORF,33,208,33_208,1051,7.677,9.760
BURGDORF,33,208,33_208,1052,8.027,10.059
BURGDORF,33,208,33_208,1053,7.943,9.922
BURGDORF,33,208,33_208,1054,7.869,9.824
BURGDORF,33,208,33_208,1055,8.074,10.094
CRANE CREEK,33,211,33_211,1056,14.519,16.249
CRANE CREEK,33,211,33_211,1057,14.510,16.212
CRANE CREEK,33,211,33_211,1058,14.622,16.308
CRANE CREEK,33,211,33_211,1059,14.627,16.398
CRANE CREEK,33,211,33_211,1060,14.710,16.514
YELLOW PINE,33,212,33_212,1061,9.183,11.299
YELLOW PINE,33,212,33_212,1062,8.351,10.366
YELLOW PINE,33,212,33_212,1063,8.310,10.329
YELLOW PINE,33,212,33_212,1064,8.161,10.143
YELLOW PINE,33,212,33_212,1065,7.683,9.594
IRON SPRINGS,33,214,33_214,1066,10.960,12.139
IRON SPRINGS,33,214,33_214,1067,10.083,11.431
IRON SPRINGS,33,214,33_214,1068,9.719,11.095
IRON SPRINGS,33,214,33_214,1069,10.485,11.709
IRON SPRINGS,33,214,33_214,1070,10.887,12.036
FEATHERVILLE,33,218,33_218,1071,13.534,14.896
FEATHERVILLE,33,218,33_218,1072,13.094,14.642
FEATHERVILLE,33,218,33_218,1073,12.883,14.465
FEATHERVILLE,33,218,33_218,1074,12.490,13.892
FEATHERVILLE,33,218,33_218,1075,11.939,13.441
