RTENAME,StateNm,RouteID,U_S_R_I,id,h01_0,h01_11,h01_12,h01_21,h01_22,h01_23,h01_24,h01_31,h01_41,h01_42,h01_43,h01_52,h01_71,h01_81,h01_82,h01_90,h01_95
WYALUSING,72,901,72_901,3996,0,2193,0,5572,509,206,100,458,46033,4767,25615,160,158,21439,2022,3297,1282
WYALUSING,72,901,72_901,3997,0,2166,0,5400,367,100,54,334,43329,4248,23581,150,61,25122,1436,3365,1238
WYALUSING,72,901,72_901,3998,0,4320,0,5895,990,343,91,453,37862,4705,25664,197,135,26036,5981,2381,1653
WYALUSING,72,901,72_901,3999,0,3895,0,6555,1161,381,79,472,33371,4035,23419,234,169,30262,6563,1113,1328
WYALUSING,72,901,72_901,4000,0,4416,0,6491,986,266,67,521,33730,3381,19155,173,84,30551,7040,1040,1485
RUSSELL CITY,72,016,72_016,4001,0,49,0,5160,163,9,2,50,75037,7902,19401,3539,1749,5117,48,1655,103
RUSSELL CITY,72,016,72_016,4002,0,33,0,7280,1930,584,116,658,66993,7984,19419,2676,1270,12069,833,715,44
RUSSELL CITY,72,016,72_016,4003,0,12,0,6619,1834,580,114,697,79329,7572,19189,1586,1230,9752,754,2169,36
RUSSELL CITY,72,016,72_016,4004,0,1335,0,3987,75,12,0,664,75848,5971,21278,2361,2204,1506,1,3212,282
RUSSELL CITY,72,016,72_016,4005,0,609,0,5085,81,23,0,426,73300,3537,22474,3265,4931,635,0,3153,271
LOGUE,72,023,72_023,4006,0,26,0,2024,15,4,5,13,83827,557,28530,493,801,2366,9,115,126
LOGUE,72,023,72_023,4007,0,12,0,2831,8,1,1,2,81480,710,30813,2763,833,3147,1,100,29
LOGUE,72,023,72_023,4008,0,48,0,3110,12,2,0,10,74679,932,28839,3264,850,6716,5,132,50
LOGUE,72,023,72_023,4009,0,41,0,4516,272,105,44,33,68190,1439,24293,1943,758,19127,330,497,50
LOGUE,72,023,72_023,4010,0,52,0,5153,1189,457,148,126,60942,2396,21563,1089,325,24035,848,859,79
WHIG HILL,72,006,72_006,4011,0,2139,0,5779,198,28,1,103,54183,6257,42141,818,40,4989,281,2431,479
WHIG HILL,72,006,72_006,4012,0,3108,0,5027,208,32,0,107,65334,4799,33428,846,186,2630,154,2664,470
WHIG HILL,72,006,72_006,4013,0,3172,0,4878,396,79,10,343,58795,6170,41819,800,654,4203,69,2032,285
WHIG HILL,72,006,72_006,4014,0,3261,0,5300,410,81,10,321,45397,7373,49827,553,445,4626,118,2001,225
WHIG HILL,72,006,72_006,4015,0,2183,0,4729,108,6,0,8,61322,5255,39476,791,215,5587,150,1620,130
TEEPLEVILLE,72,008,72_008,4016,0,804,0,6522,854,44,5,22,82517,814,5760,712,484,12474,8222,2705,248
TEEPLEVILLE,72,008,72_008,4017,0,726,0,6102,622,29,1,96,60809,1302,6028,564,307,17328,7984,5935,754
TEEPLEVILLE,72,008,72_008,4018,0,1059,0,6234,709,33,3,60,54729,3540,9376,435,335,18048,8236,11945,1145
TEEPLEVILLE,72,008,72_008,4019,0,653,0,5785,678,67,9,41,55200,5358,11291,888,331,19766,6371,16380,876
TEEPLEVILLE,72,008,72_008,4020,0,442,0,5090,603,54,7,40,58069,5108,10721,452,202,22257,6765,18751,754
ELLENTON,72,132,72_132,4021,0,860,0,4551,125,12,8,154,53450,2850,20408,11679,2106,17570,140,2801,584
ELLENTON,72,132,72_132,4022,0,539,0,4651,126,18,26,200,62685,2131,20866,10827,1725,12920,225,1858,313
ELLENTON,72,132,72_132,4023,0,232,0,3112,70,16,23,133,78860,930,13846,10439,1164,5897,158,1068,181
ELLENTON,72,132,72_132,4024,0,73,0,2240,149,38,22,492,91844,460,10833,6485,1541,1302,129,802,112
ELLENTON,72,132,72_132,4025,0,248,0,3300,299,60,29,1332,83797,969,19049,3340,724,6457,403,1334,291
CHERRY SPRS,72,028,72_028,4026,0,57,0,3621,53,8,2,84,72076,2310,29228,461,117,1961,2,640,288
CHERRY SPRS,72,028,72_028,4027,0,23,0,2214,32,4,0,14,82277,2688,37164,303,588,1081,0,346,53
CHERRY SPRS,72,028,72_028,4028,0,0,0,2612,19,1,0,18,86062,2705,26580,1336,1966,3040,0,254,8
CHERRY SPRS,72,028,72_028,4029,0,1,0,2620,19,1,0,30,84735,1302,17315,4407,3604,4183,1,282,5
CHERRY SPRS,72,028,72_028,4030,0,11,0,2705,21,2,1,28,75088,545,23234,6210,2719,4967,1,86,3
ODIN,72,014,72_014,4031,0,65,0,2910,40,28,36,48,83872,1901,29342,546,636,755,102,535,336
ODIN,72,014,72_014,4032,0,12,0,3024,35,27,35,3,93029,1566,20751,464,563,662,0,294,98
ODIN,72,014,72_014,4033,0,17,0,3355,235,53,4,0,93154,1848,17424,1076,1156,1725,0,183,29
ODIN,72,014,72_014,4034,0,14,0,2899,237,61,4,20,73609,2475,11253,1254,1089,3170,0,262,2
ODIN,72,014,72_014,4035,0,17,0,3868,267,60,4,28,89297,2918,10915,2446,2035,5845,0,328,41
ESPYVILLE,72,002,72_002,4036,0,176,0,5052,1233,123,23,0,42462,3,1438,630,106,23933,30655,6646,189
ESPYVILLE,72,002,72_002,4037,0,954,0,5652,1902,182,25,5,42210,31,1782,774,145,21276,21811,5419,186
ESPYVILLE,72,002,72_002,4038,0,9978,0,7312,2568,200,26,11,48223,238,2278,1028,261,18266,17735,4718,191
ESPYVILLE,72,002,72_002,4039,0,25648,0,12785,4370,107,2,15,38668,635,2129,642,276,12590,13935,3183,123
ESPYVILLE,72,002,72_002,4040,0,54000,0,12152,4432,175,11,21,22824,1121,1844,211,221,8170,10784,7669,256
HOP BOTTOM,72,038,72_038,4041,0,1271,0,6709,931,216,50,155,41891,5456,24447,189,74,36557,1436,2656,1031
HOP BOTTOM,72,038,72_038,4042,0,923,0,7305,1588,466,72,176,39846,5780,26064,133,71,33614,2281,4961,1319
HOP BOTTOM,72,038,72_038,4043,0,1902,0,7195,1445,392,38,203,39666,2715,18826,148,161,31838,1132,5764,1167
HOP BOTTOM,72,038,72_038,4044,0,2983,0,8208,983,100,7,434,48016,3119,17938,289,103,33327,2979,4095,1225
HOP BOTTOM,72,038,72_038,4045,0,3980,0,6964,968,104,12,379,46490,3279,18345,380,117,25281,3088,1524,1082
MARSH HILL,72,034,72_034,4046,0,285,0,3050,94,37,28,78,50616,4167,45355,2647,235,7178,12,1058,307
MARSH HILL,72,034,72_034,4047,0,467,0,3622,118,22,8,57,53315,4561,52068,2000,507,6792,86,1069,566
MARSH HILL,72,034,72_034,4048,0,511,0,3666,170,11,1,36,57576,4473,45238,3027,752,3921,1995,938,649
MARSH HILL,72,034,72_034,4049,0,602,0,4157,189,10,1,23,58758,4184,42994,5136,1735,2125,2183,1799,713
MARSH HILL,72,034,72_034,4050,0,811,0,5011,254,26,0,38,50379,2837,44287,9924,2033,633,50,3027,544
N PINE GROVE,72,012,72_012,4051,0,3149,0,3476,79,3,0,5,78437,2910,15913,4363,284,1527,54,424,267
N PINE GROVE,72,012,72_012,4052,0,1839,0,4254,142,6,0,43,65918,5800,27890,4879,338,10459,1095,437,240
N PINE GROVE,72,012,72_012,4053,0,65,0,4617,606,44,3,116,40688,6938,30024,1633,190,22239,9560,338,18
N PINE GROVE,72,012,72_012,4054,0,144,0,5220,778,124,24,850,42375,6411,31123,857,446,20012,9705,452,76
N PINE GROVE,72,012,72_012,4055,0,196,0,5099,472,99,22,898,45116,11471,44719,379,380,9789,2161,654,246
LYNCH,72,010,72_010,4056,0,289,0,4207,321,85,16,84,73103,8335,31123,337,372,6910,196,1322,244
LYNCH,72,010,72_010,4057,0,89,0,4948,514,152,17,232,86935,5766,14880,1169,1629,6480,119,1609,650
LYNCH,72,010,72_010,4058,0,79,0,5092,362,124,15,173,84564,6617,17943,3941,3923,3533,100,1446,541
LYNCH,72,010,72_010,4059,0,379,0,4609,91,18,0,55,64806,6269,28538,3815,3585,1190,0,1834,196
LYNCH,72,010,72_010,4060,0,437,0,4495,174,12,0,45,42026,11624,41325,2218,4629,1111,0,1981,261
LTL PINE CR,72,126,72_126,4061,0,901,0,4223,114,88,144,34,53189,2562,49725,211,110,1008,4,77,266
LTL PINE CR,72,126,72_126,4062,0,864,0,3949,77,49,53,31,58821,3244,49482,188,112,1552,137,309,332
LTL PINE CR,72,126,72_126,4063,0,962,0,4010,92,61,72,34,55391,3931,50962,203,56,1333,163,304,325
LTL PINE CR,72,126,72_126,4064,0,756,0,3960,87,62,67,12,60939,3902,51650,178,18,1092,362,234,352
LTL PINE CR,72,126,72_126,4065,0,29,0,3083,99,10,1,249,60955,3847,46148,213,477,3817,309,310,136
MAWR GLEN,72,029,72_029,4066,0,771,0,4075,188,8,5,22,51975,5418,45430,1102,542,5817,1059,745,207
MAWR GLEN,72,029,72_029,4067,0,967,0,2814,108,9,1,18,59686,3442,45484,1399,705,2435,1507,717,442
MAWR GLEN,72,029,72_029,4068,0,497,0,3742,176,10,1,31,56986,4994,46363,5672,1316,2641,2260,753,567
MAWR GLEN,72,029,72_029,4069,0,602,0,4920,211,9,8,83,46967,5489,37569,7018,588,15516,1232,1660,468
MAWR GLEN,72,029,72_029,4070,0,859,0,4307,126,9,5,219,57139,3344,23248,10929,1085,16901,457,2817,534
WALLER,72,035,72_035,4071,0,52,0,7491,990,201,24,208,23714,5657,35441,116,68,36991,6241,223,111
WALLER,72,035,72_035,4072,0,142,0,8143,1291,223,25,187,26916,3167,24821,159,65,37690,10883,542,195
WALLER,72,035,72_035,4073,0,324,0,7799,1334,223,26,116,27494,3267,20656,179,317,39840,12226,1947,292
WALLER,72,035,72_035,4074,0,1348,0,7738,704,36,2,123,33892,3231,19887,290,328,37969,6619,4006,752
WALLER,72,035,72_035,4075,0,1482,0,7485,715,50,8,157,45489,2863,18525,367,359,25971,2816,4565,775
RAMSEY,72,021,72_021,4076,0,3300,0,10061,5695,2005,913,180,39041,2383,36767,262,268,9339,7872,586,561
RAMSEY,72,021,72_021,4077,0,2415,0,10187,3242,665,235,138,37185,2828,38448,453,282,10667,10078,862,580
RAMSEY,72,021,72_021,4078,0,2312,0,10911,4817,1219,374,110,39463,2078,31172,346,188,9177,15687,998,560
RAMSEY,72,021,72_021,4079,0,2409,0,9260,4247,1103,369,39,47579,1994,30120,259,89,10353,13967,745,768
RAMSEY,72,021,72_021,4080,0,835,0,5188,518,82,51,23,49780,3540,44476,203,72,17307,1375,106,340
CLOVER,72,003,72_003,4081,0,333,0,10762,5220,928,300,27,36579,152,7810,136,488,37185,18308,1844,64
CLOVER,72,003,72_003,4082,0,317,0,7049,3381,417,89,5,43181,60,5332,241,312,34199,20904,2939,354
CLOVER,72,003,72_003,4083,0,385,0,6239,2182,154,22,36,52230,108,4726,297,423,26322,23115,3867,481
CLOVER,72,003,72_003,4084,0,2386,0,6825,1354,143,18,56,52501,172,4894,234,381,21306,21146,2753,235
CLOVER,72,003,72_003,4085,0,1922,0,8361,2535,618,282,53,49482,211,4554,333,462,24385,20426,3634,76
ROSECRANS,72,025,72_025,4086,0,339,0,5653,1556,176,23,163,56513,3134,32838,157,218,10332,6611,81,56
ROSECRANS,72,025,72_025,4087,0,452,0,8018,2573,536,180,343,45737,3163,31750,104,172,12494,16245,36,11
ROSECRANS,72,025,72_025,4088,0,908,0,10887,5117,1532,699,450,32720,1306,27727,133,71,14825,22468,418,114
ROSECRANS,72,025,72_025,4089,0,579,0,7805,2248,742,362,173,56882,1562,32396,239,258,12170,6853,408,99
ROSECRANS,72,025,72_025,4090,0,2485,0,6053,1616,310,88,116,55459,2233,32791,192,318,12495,8456,125,67
MILLVILLE,72,036,72_036,4091,0,830,0,6665,1596,233,27,882,15260,181,6744,86,826,18674,66076,918,282
MILLVILLE,72,036,72_036,4092,0,806,0,6439,1319,163,21,669,28782,219,5478,153,815,27156,46611,655,341
MILLVILLE,72,036,72_036,4093,0,25,0,7485,1587,356,124,409,33101,1462,10410,217,32,39112,26812,217,127
MILLVILLE,72,036,72_036,4094,0,716,0,10350,5393,2273,819,600,32516,1467,10196,347,136,34092,17586,439,478
MILLVILLE,72,036,72_036,4095,0,728,0,11207,2794,855,206,669,26093,2057,15512,231,141,46455,25455,639,541
MUNSON,72,060,72_060,4096,0,1195,0,4828,887,104,17,3668,85527,10634,8797,298,606,2596,131,2534,104
MUNSON,72,060,72_060,4097,0,457,0,5994,2763,215,25,12092,68564,9413,7563,614,2111,11084,165,1124,32
MUNSON,72,060,72_060,4098,0,123,0,7804,2921,335,36,9700,59834,11199,11048,907,1551,13412,251,600,13
MUNSON,72,060,72_060,4099,0,505,0,7721,1680,212,18,3542,63782,7623,20061,3403,2478,11161,159,78,8
MUNSON,72,060,72_060,4100,0,1506,0,8607,2362,625,176,2476,47959,7633,25259,4403,3421,16704,947,76,7
WILD CREEK,72,903,72_903,4101,0,2662,0,7998,3216,573,103,727,45575,7403,26182,121,226,18277,10977,735,59
WILD CREEK,72,903,72_903,4102,0,4116,0,7261,1972,279,49,254,38249,7121,20498,84,127,15949,5770,1532,63
WILD CREEK,72,903,72_903,4103,0,3461,0,9307,864,79,12,157,65645,5268,15021,518,36,7374,1380,809,21
WILD CREEK,72,903,72_903,4104,0,4318,0,6465,1358,143,19,228,69148,5442,15764,697,87,10147,2068,861,29
WILD CREEK,72,903,72_903,4105,0,6390,0,9080,2425,289,35,394,47290,6885,24780,637,129,16110,5862,258,27
KITTANNING,72,050,72_050,4106,0,4062,0,11046,6229,3491,1216,814,44271,151,22473,10,2796,9363,11344,51,23
KITTANNING,72,050,72_050,4107,0,3967,0,9290,4642,2562,904,1200,49826,85,24746,75,1377,14420,5090,30,3
KITTANNING,72,050,72_050,4108,0,16,0,6601,864,101,7,426,63747,42,20232,73,1059,20844,7328,0,0
KITTANNING,72,050,72_050,4109,0,55,0,7028,1054,217,25,225,63413,160,14503,18,491,24423,9686,89,39
KITTANNING,72,050,72_050,4110,0,664,0,6353,1281,237,26,226,54517,251,16170,53,169,25950,12939,560,84
HOMETOWN,72,083,72_083,4111,0,3045,0,5555,3509,2517,1200,5773,79187,1263,12335,220,184,3613,5351,380,6
HOMETOWN,72,083,72_083,4112,0,2564,0,6879,2758,1436,528,3707,68098,1913,12312,143,157,10325,9657,748,70
HOMETOWN,72,083,72_083,4113,0,335,0,8358,2198,457,190,404,57629,2773,14115,65,22,17169,16258,527,65
HOMETOWN,72,083,72_083,4114,0,1246,0,11528,7178,2961,729,867,48113,4934,16693,91,124,15082,12325,310,79
HOMETOWN,72,083,72_083,4115,0,1852,0,8212,7311,3550,733,3157,46072,5863,15903,384,583,7910,6721,59,55
CLEARFIELD,72,086,72_086,4116,0,1120,0,14712,8581,2489,1083,1107,33941,114,4439,410,88,13027,30033,2187,32
CLEARFIELD,72,086,72_086,4117,0,1036,0,11806,8349,2642,1180,1117,22755,75,3119,379,83,15173,45777,1643,10
CLEARFIELD,72,086,72_086,4118,0,791,0,10825,6176,2075,394,651,39696,76,2713,311,187,19837,38890,2363,67
CLEARFIELD,72,086,72_086,4119,0,1075,0,9302,4563,1805,365,359,39793,31,1916,237,135,22491,27027,4280,152
CLEARFIELD,72,086,72_086,4120,0,2760,0,7404,2913,1053,730,253,33448,34,1733,73,98,24821,34392,3838,142
KAYLOR,72,053,72_053,4121,0,70,0,7274,1698,357,169,94,70774,40,17125,30,4199,4494,11589,72,17
KAYLOR,72,053,72_053,4122,0,68,0,7270,1545,299,52,179,71871,42,20204,24,3525,4134,20144,113,15
KAYLOR,72,053,72_053,4123,0,97,0,6014,1430,243,69,140,54892,68,22326,0,1586,3555,30583,59,0
KAYLOR,72,053,72_053,4124,0,94,0,5822,1456,299,122,228,39759,39,20996,15,940,4788,34420,17,11
KAYLOR,72,053,72_053,4125,0,222,0,10401,4031,944,344,209,30815,32,20010,16,761,5129,46508,13,0
NAGINEY,72,069,72_069,4126,0,305,0,4987,1021,144,21,568,66208,4323,8259,465,25,14508,17141,78,9
NAGINEY,72,069,72_069,4127,0,153,0,4810,230,21,1,5,84160,11884,14744,459,19,3986,1944,168,5
NAGINEY,72,069,72_069,4128,0,55,0,4705,524,84,15,14,60851,10588,20072,159,7,8554,7459,329,15
NAGINEY,72,069,72_069,4129,0,729,0,5515,977,160,21,20,55273,7125,15203,269,25,19082,15263,1112,144
NAGINEY,72,069,72_069,4130,0,2150,0,5550,1581,361,77,7,52374,5419,13772,714,44,16046,18500,1923,189
ROTHROCK SF,72,904,72_904,4131,0,105,0,4993,100,5,0,152,86262,9147,14167,843,367,1487,243,1193,19
ROTHROCK SF,72,904,72_904,4132,0,112,0,4912,436,70,20,127,73609,9198,14755,948,173,2514,301,1576,28
ROTHROCK SF,72,904,72_904,4133,0,134,0,4374,149,15,3,40,63624,11762,12604,953,171,2470,750,1185,30
ROTHROCK SF,72,904,72_904,4134,0,101,0,4535,37,9,6,98,71901,10118,18064,459,39,954,23,1544,28
ROTHROCK SF,72,904,72_904,4135,0,98,0,4471,17,8,6,104,69083,10324,20575,338,44,751,0,1594,28
BROAD MTN.,72,906,72_906,4136,0,37,0,5081,572,93,13,16,59647,7801,14869,599,12,6718,11601,8,0
BROAD MTN.,72,906,72_906,4137,0,96,0,4239,100,16,0,40,63327,10894,20097,606,21,1488,1081,1472,27
BROAD MTN.,72,906,72_906,4138,0,39,0,4543,161,18,3,34,64869,9929,21050,771,6,2452,1467,1192,7
BROAD MTN.,72,906,72_906,4139,0,373,0,4656,635,179,25,58,68874,5158,16800,375,14,5186,3974,8,1
BROAD MTN.,72,906,72_906,4140,0,373,0,4882,479,197,28,73,78064,9796,22978,232,14,807,176,55,1
SHELOCTA,72,054,72_054,4141,0,3188,0,8322,3792,1087,55,455,66662,69,15936,14,251,9040,5609,300,40
SHELOCTA,72,054,72_054,4142,0,2202,0,6593,1524,173,5,460,66097,51,19313,34,484,10630,6474,314,44
SHELOCTA,72,054,72_054,4143,0,796,0,6489,987,144,27,724,66011,199,17554,54,649,13286,14611,85,20
SHELOCTA,72,054,72_054,4144,0,573,0,6316,1930,521,83,1536,62855,446,15628,54,419,14315,17161,40,34
SHELOCTA,72,054,72_054,4145,0,355,0,5915,1863,534,73,1243,68575,437,17724,52,136,13007,8855,269,27
TUSSEY MTN.,72,905,72_905,4146,0,365,0,5737,1031,60,6,124,73355,8085,10333,800,164,6112,14008,45,13
TUSSEY MTN.,72,905,72_905,4147,0,252,0,5326,349,25,4,72,72960,6706,9852,631,151,8267,12313,23,4
TUSSEY MTN.,72,905,72_905,4148,0,1010,0,5887,550,37,1,41,72252,3710,12763,654,110,11669,9226,30,5
TUSSEY MTN.,72,905,72_905,4149,0,879,0,4267,415,26,4,37,57505,3265,8486,392,92,5321,13388,3,0
TUSSEY MTN.,72,905,72_905,4150,0,612,0,5421,284,21,4,41,76844,5477,10187,647,123,4416,17684,27,1
WATERSTREET,72,064,72_064,4151,0,1237,0,5520,1436,244,71,753,59453,2186,11332,413,31,10814,23692,0,1
WATERSTREET,72,064,72_064,4152,0,896,0,4173,497,34,21,468,60505,3516,9064,202,121,6841,26513,10,0
WATERSTREET,72,064,72_064,4153,0,210,0,4346,903,71,12,75,59850,3015,6952,605,196,11801,31640,354,36
WATERSTREET,72,064,72_064,4154,0,27,0,3435,704,42,5,44,63959,2082,4388,1152,134,11644,25503,108,26
WATERSTREET,72,064,72_064,4155,0,68,0,5675,1434,135,29,121,68285,3575,6252,850,287,12421,20140,100,0
MIFFLINTOWN,72,072,72_072,4156,0,1707,0,7497,5366,1276,366,47,34675,513,11923,1,49,30100,27210,1501,529
MIFFLINTOWN,72,072,72_072,4157,0,115,0,7402,2600,453,73,237,39210,835,8924,46,23,26617,36075,503,261
MIFFLINTOWN,72,072,72_072,4158,0,133,0,5928,1077,178,43,237,56104,3123,11787,439,76,14393,27318,702,118
MIFFLINTOWN,72,072,72_072,4159,0,112,0,6521,667,58,2,1,61780,4144,12894,571,408,11091,24094,732,104
MIFFLINTOWN,72,072,72_072,4160,0,6239,0,7113,1090,290,26,4,53132,2210,12456,316,215,11521,23517,260,132
ELIZABETHVIL,72,173,72_173,4161,0,7848,0,6425,3301,571,89,15,37610,335,14377,298,106,18050,28814,157,32
ELIZABETHVIL,72,173,72_173,4162,0,269,0,6688,2878,426,100,226,31742,196,8388,168,25,17524,47382,15,15
ELIZABETHVIL,72,173,72_173,4163,0,961,0,6832,1678,147,12,1,24550,136,8682,158,16,16314,52694,31,0
ELIZABETHVIL,72,173,72_173,4164,0,9852,0,7031,1753,421,90,241,38646,309,10077,102,104,13680,35312,123,27
ELIZABETHVIL,72,173,72_173,4165,0,8238,0,6468,1526,324,67,265,46191,380,9002,148,79,11195,31381,118,47
WAKENA,72,052,72_052,4166,0,2506,0,6802,2575,605,57,469,70606,65,9588,20,480,8255,15086,1,12
WAKENA,72,052,72_052,4167,0,1789,0,6462,2078,417,40,325,71823,96,11241,40,865,8325,18440,25,17
WAKENA,72,052,72_052,4168,0,419,0,5321,1433,136,5,116,55546,76,13255,29,868,10152,21921,0,22
WAKENA,72,052,72_052,4169,0,1068,0,6246,2566,654,104,1278,59664,63,14012,61,671,9674,19030,25,73
WAKENA,72,052,72_052,4170,0,1218,0,6762,3849,1548,292,1885,58871,69,16250,77,922,8388,11416,115,78
BRICK TAVERN,72,181,72_181,4171,0,112,0,9775,2111,462,252,5,61634,61,7820,2930,610,13722,15699,3027,101
BRICK TAVERN,72,181,72_181,4172,0,64,0,11866,4002,899,363,34,42665,75,8752,3907,622,19113,21531,2830,125
BRICK TAVERN,72,181,72_181,4173,0,75,0,11743,5579,1834,495,23,33499,159,9454,3919,614,22428,19702,4465,217
BRICK TAVERN,72,181,72_181,4174,0,282,0,13658,8849,4091,1166,35,30951,198,5415,2184,499,26465,16892,5860,203
BRICK TAVERN,72,181,72_181,4175,0,1575,0,10379,6104,3422,1132,73,49724,118,2189,1048,361,19741,6884,6175,123
GEESEYTOWN,72,062,72_062,4176,0,319,0,6663,4533,953,389,236,62487,540,6916,25,56,17931,12281,282,14
GEESEYTOWN,72,062,72_062,4177,0,748,0,5320,1615,264,47,220,68762,411,6093,225,54,13653,27743,0,11
GEESEYTOWN,72,062,72_062,4178,0,1146,0,4993,1475,293,47,220,68124,342,7951,55,40,6721,30878,0,10
GEESEYTOWN,72,062,72_062,4179,0,724,0,4311,1184,308,59,167,72589,549,11012,24,232,14172,15719,20,1
GEESEYTOWN,72,062,72_062,4180,0,2882,0,6298,1879,225,65,81,79785,715,8838,83,131,18905,5785,74,43
PERU MILLS,72,068,72_068,4181,0,92,0,4457,337,35,13,56,96326,2338,6574,79,201,9587,4868,688,92
PERU MILLS,72,068,72_068,4182,0,520,0,4166,451,31,6,56,74249,1686,7210,330,208,13717,8590,1256,119
PERU MILLS,72,068,72_068,4183,0,539,0,3828,353,36,4,17,85596,1530,6886,532,182,10058,7749,1051,50
PERU MILLS,72,068,72_068,4184,0,101,0,3458,508,40,2,111,83638,1376,5910,1046,94,10068,14317,63,19
PERU MILLS,72,068,72_068,4185,0,126,0,4748,1020,99,17,118,71386,2589,10192,763,220,12107,14496,427,68
VIRGINIA,72,057,72_057,4186,0,947,0,5516,1086,193,20,727,72933,753,10665,134,624,11876,2449,1,3
VIRGINIA,72,057,72_057,4187,0,642,0,4988,1306,211,32,1644,71720,2654,15444,389,1956,8182,645,0,28
VIRGINIA,72,057,72_057,4188,0,998,0,7963,1906,411,53,2530,66676,3821,20257,294,1627,11935,305,18,20
VIRGINIA,72,057,72_057,4189,0,1391,0,8855,2385,970,169,1565,60699,2381,18754,188,1098,11412,46,18,3
VIRGINIA,72,057,72_057,4190,0,922,0,14140,6098,2477,829,1751,59371,1735,13385,206,1132,13312,1388,3,30
MARTINSBURG,72,059,72_059,4191,0,1697,0,4152,130,10,1,984,84920,443,20038,816,4221,2716,319,23,17
MARTINSBURG,72,059,72_059,4192,0,25,0,6468,1220,112,18,1103,70445,242,16799,1076,1469,16068,2615,38,0
MARTINSBURG,72,059,72_059,4193,0,42,0,6808,3868,618,173,1281,65697,244,4935,1102,531,23437,11536,107,5
MARTINSBURG,72,059,72_059,4194,0,58,0,7565,6410,1628,599,431,39476,155,2763,593,100,16380,42812,69,5
MARTINSBURG,72,059,72_059,4195,0,27,0,6600,4295,1145,451,137,33474,137,1600,242,57,8959,57688,0,0
SCHWENKSVILL,72,182,72_182,4196,0,2513,0,23158,12039,7477,3219,81,13298,338,18865,3244,441,27183,7368,2236,179
SCHWENKSVILL,72,182,72_182,4197,0,1679,0,22402,13101,5122,1588,63,11058,500,18960,2714,564,35653,7844,1374,102
SCHWENKSVILL,72,182,72_182,4198,0,455,0,18477,11941,3243,674,74,22683,482,19185,2082,781,34360,5985,862,74
SCHWENKSVILL,72,182,72_182,4199,0,419,0,18250,11378,2805,458,182,23491,285,12005,1679,623,37607,3146,1294,65
SCHWENKSVILL,72,182,72_182,4200,0,95,0,28759,18413,6981,2615,90,18881,296,2761,1005,454,35908,3361,827,1
COLLEGEVILLE,72,084,72_084,4201,0,676,0,26302,14710,4289,991,111,25175,416,6018,2121,457,23339,1529,2040,29
COLLEGEVILLE,72,084,72_084,4202,0,125,0,27663,15207,4157,1223,153,26425,331,2559,1212,213,27966,2991,1223,3
COLLEGEVILLE,72,084,72_084,4203,0,80,0,35162,17415,5302,1777,121,21907,89,4124,758,202,22613,2262,990,9
COLLEGEVILLE,72,084,72_084,4204,0,123,0,42221,18511,6314,1810,40,21531,106,5099,729,76,10708,574,1719,10
COLLEGEVILLE,72,084,72_084,4205,0,123,0,40093,24492,10213,3454,34,18678,85,3618,293,146,6858,559,2378,8
LANDISBURG,72,165,72_165,4206,0,774,0,5703,2220,503,28,28,26419,510,14098,98,119,41849,25764,2206,692
LANDISBURG,72,165,72_165,4207,0,203,0,4843,1358,368,18,17,57521,1253,10968,172,418,24164,9229,391,133
LANDISBURG,72,165,72_165,4208,0,148,0,4662,480,100,6,17,86718,2161,9284,692,415,9696,3216,70,18
LANDISBURG,72,165,72_165,4209,0,119,0,4396,208,16,0,21,99072,1687,8189,960,368,6275,1516,162,31
LANDISBURG,72,165,72_165,4210,0,650,0,4340,380,40,5,0,100223,724,6826,921,13,4626,2205,266,16
WILLIAMSBURG,72,061,72_061,4211,0,1528,0,4221,1434,206,35,131,85723,1226,7031,61,54,12131,4648,3,9
WILLIAMSBURG,72,061,72_061,4212,0,354,0,3719,1647,232,30,336,66484,356,3459,80,28,8864,27997,0,19
WILLIAMSBURG,72,061,72_061,4213,0,38,0,6429,3096,739,234,248,53467,122,1640,322,38,8320,48464,0,10
WILLIAMSBURG,72,061,72_061,4214,0,49,0,5813,2200,585,205,30,66094,498,2235,378,18,6534,42292,0,0
WILLIAMSBURG,72,061,72_061,4215,0,111,0,4851,1012,213,38,7,68718,590,3782,352,8,9255,36326,0,0
JEANNETTE,72,151,72_151,4216,0,61,0,5058,2917,1287,265,214,30778,24,11393,85,114,24064,19110,74,20
JEANNETTE,72,151,72_151,4217,0,94,0,7371,4527,1458,471,667,49268,66,17592,54,141,25525,22093,0,10
JEANNETTE,72,151,72_151,4218,0,103,0,8461,6049,2817,826,1024,51735,61,19515,5,150,19613,9560,0,5
JEANNETTE,72,151,72_151,4219,0,121,0,11628,11792,7415,2319,720,44996,82,25198,24,284,17736,7078,21,0
JEANNETTE,72,151,72_151,4220,0,76,0,11739,13107,7502,2177,557,35384,119,23290,19,218,16758,9957,21,0
CLEAR SPRING,72,070,72_070,4221,0,321,0,5462,1544,266,18,3,69740,6875,8881,358,252,9482,22762,1520,239
CLEAR SPRING,72,070,72_070,4222,0,287,0,4947,950,230,60,9,80338,7631,11144,884,270,7463,2804,1496,12
CLEAR SPRING,72,070,72_070,4223,0,402,0,5177,1743,340,89,60,62375,2160,11818,743,172,10353,13105,2236,72
