RouteDataID,CountryNum,StateNum,Route,RPID,Year,RecordedCar,Car1,Car2,Car3,Car4,Car5,Car6,Car7,Car8,Car9,Car10,Car11,Car12,Car13,Car14,Car15,Car16,Car17,Car18,Car19,Car20,Car21,Car22,Car23,Car24,Car25,Car26,Car27,Car28,Car29,Car30,Car31,Car32,Car33,Car34,Car35,Car36,Car37,Car38,Car39,Car40,Car41,Car42,Car43,Car44,Car45,Car46,Car47,Car48,Car49,Car50,Noise1,Noise2,Noise3,Noise4,Noise5,Noise6,Noise7,Noise8,Noise9,Noise10,Noise11,Noise12,Noise13,Noise14,Noise15,Noise16,Noise17,Noise18,Noise19,Noise20,Noise21,Noise22,Noise23,Noise24,Noise25,Noise26,Noise27,Noise28,Noise29,Noise30,Noise31,Noise32,Noise33,Noise34,Noise35,Noise36,Noise37,Noise38,Noise39,Noise40,Noise41,Noise42,Noise43,Noise44,Noise45,Noise46,Noise47,Noise48,Noise49,Noise50
6357407,840,72,71,101,2015,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,1,2,5,7,17,16,7,21,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362433,840,72,71,101,2016,1,1,0,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,1,0,2,4,5,3,8,10,16,14,30,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6247426,840,72,72,101,2000,1,2,0,0,1,0,2,0,0,3,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,2,0,2,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241572,840,72,72,101,2001,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6359093,840,72,72,101,2015,1,2,1,0,0,0,0,0,1,2,0,0,2,1,0,1,0,2,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,2,2,4,1,2,3,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6360973,840,72,72,101,2016,1,3,1,0,2,1,0,2,2,1,0,0,3,2,2,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,2,5,1,1,2,1,1,2,2,1,1,1,0,0,0,1,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243382,840,72,76,101,2000,1,0,1,0,0,2,0,0,0,4,4,6,2,1,5,3,1,2,2,4,0,0,0,2,0,1,1,0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6242118,840,72,76,101,2001,1,1,0,0,0,1,0,1,1,0,0,2,2,0,4,6,5,6,4,9,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6357936,840,72,76,101,2015,1,1,1,0,0,0,0,0,1,5,6,7,3,0,13,1,2,4,5,6,3,3,2,3,0,1,0,0,1,3,2,1,0,1,1,0,1,0,0,1,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6361493,840,72,76,101,2016,1,1,1,0,0,0,0,0,2,1,11,4,7,0,16,3,4,12,7,11,2,1,0,2,0,0,2,1,1,1,4,0,0,1,0,0,0,0,0,0,3,0,3,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6245313,840,72,77,101,2000,1,1,1,0,0,2,1,4,0,1,3,2,4,2,2,1,2,2,6,4,3,3,2,3,3,4,3,6,2,3,2,2,2,1,45,20,10,12,0,0,0,0,1,0,1,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243390,840,72,78,101,2000,1,1,2,1,1,0,1,0,1,1,0,0,0,2,1,1,1,6,2,3,1,0,2,0,0,1,2,3,2,0,0,1,2,3,2,2,4,1,2,0,1,2,2,4,5,0,11,15,25,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6242123,840,72,78,101,2001,1,0,0,2,0,1,0,0,0,3,1,0,0,11,1,1,0,1,2,1,0,0,0,1,0,0,2,4,2,0,0,0,0,2,5,0,1,0,0,6,7,2,6,2,4,4,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243069,840,72,79,101,2001,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,22,18,10,12,14,8,10,1,0,6,0,0,1,0,1,12,6,1,2,2,0,0,0,2,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6357507,840,72,79,101,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,12,21,12,10,9,9,10,0,0,7,0,0,0,0,0,15,18,2,5,2,2,4,0,3,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6361634,840,72,79,101,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,20,15,7,10,8,4,0,0,6,0,0,0,0,0,8,12,2,3,0,0,2,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241577,840,72,80,101,2000,1,3,8,11,5,15,7,5,5,10,5,7,11,17,2,10,4,3,2,1,1,1,0,1,0,6,2,5,5,4,1,1,1,0,0,2,3,6,8,8,8,14,4,21,38,25,25,22,24,19,26,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
6241580,840,72,80,101,2001,1,5,7,9,5,12,0,0,0,0,0,7,3,12,20,20,4,1,2,4,1,1,0,2,1,1,4,1,2,1,4,16,2,3,1,1,1,2,2,0,2,4,5,1,14,25,10,21,14,8,6,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
6245314,840,72,83,101,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,5,0,0,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,9,0,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6243075,840,72,83,101,2001,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,2,5,3,3,4,4,2,5,0,0,0,0,0,0,1,0,1,1,0,6,4,0,0,0,3,2,0,0,0,10,6,6,5,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6358623,840,72,83,101,2015,1,0,0,2,0,0,0,1,0,0,1,1,2,3,2,5,6,3,2,3,3,4,2,0,0,0,0,2,1,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,12,1,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6361401,840,72,83,101,2016,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,0,2,1,4,2,0,0,2,0,0,0,3,0,2,0,0,0,1,1,2,3,1,1,0,0,0,0,4,0,5,13,15,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243392,840,72,84,101,2000,1,0,0,0,3,3,6,0,0,0,0,2,0,0,0,10,0,0,6,1,4,0,0,4,6,14,19,20,23,1,0,0,1,0,8,13,6,6,11,6,13,6,5,0,4,6,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6240046,840,72,84,101,2001,1,0,2,1,4,7,9,0,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,10,13,18,15,15,0,0,0,0,0,6,8,0,0,20,0,11,6,0,9,0,6,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6358627,840,72,84,101,2015,1,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,8,2,2,0,1,0,1,0,6,12,10,0,4,1,0,0,0,0,18,19,0,0,0,4,21,2,0,4,0,4,0,4,8,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6361384,840,72,84,101,2016,1,0,0,1,10,0,8,0,0,0,0,0,0,0,0,0,10,2,15,3,3,1,1,1,10,0,16,0,4,1,0,0,1,10,16,26,0,0,0,4,25,0,4,0,0,4,0,3,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6245315,840,72,85,101,2000,1,2,1,2,2,1,2,2,3,3,3,4,4,6,11,7,13,15,15,16,9,16,15,18,5,0,25,15,14,15,3,8,0,4,5,4,2,7,3,7,8,2,3,3,3,4,12,22,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
6243078,840,72,85,101,2001,1,12,12,11,8,8,12,14,11,7,18,15,14,17,20,38,32,38,45,35,33,70,61,45,25,4,40,38,44,4,10,2,4,5,3,1,2,2,2,3,10,3,3,5,2,11,20,25,28,10,8,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6359732,840,72,85,101,2015,1,0,0,4,6,7,8,6,7,8,0,6,6,17,13,10,16,12,16,15,23,18,15,10,0,0,24,17,15,4,4,6,5,4,5,5,10,5,1,0,0,3,2,1,2,13,22,16,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6363354,840,72,85,101,2016,1,1,1,5,2,4,6,7,7,9,7,6,11,9,15,24,14,27,34,23,20,18,20,6,5,10,18,27,25,7,6,6,11,6,3,3,3,2,3,8,7,4,8,3,20,33,28,5,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245913,840,72,86,101,2000,1,12,2,1,1,3,7,0,0,0,7,0,0,1,0,7,2,20,25,30,26,28,40,50,43,45,28,37,41,28,39,14,9,5,3,5,3,2,1,1,3,4,3,5,4,2,6,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241887,840,72,86,101,2001,1,12,5,5,0,4,1,1,0,0,4,0,0,0,1,7,0,14,12,31,15,18,20,18,20,15,20,36,32,31,16,18,7,5,1,10,5,6,5,6,2,8,12,4,2,3,1,5,0,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6357752,840,72,86,101,2015,1,2,1,0,1,1,2,0,1,0,1,0,0,0,0,4,1,17,12,12,14,8,13,7,15,12,13,13,11,10,16,4,0,2,1,5,2,1,3,4,2,5,7,3,3,4,4,3,4,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6360631,840,72,86,101,2016,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5,2,6,8,8,9,6,7,6,7,12,15,13,14,9,9,1,4,2,1,1,7,7,6,5,6,7,7,6,5,6,4,5,4,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6245916,840,72,88,101,2000,1,7,0,1,2,0,0,1,12,23,30,25,17,29,26,6,3,6,0,2,6,5,4,3,4,7,2,0,1,0,0,1,0,2,1,0,1,2,1,1,0,0,0,4,16,1,2,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
6241891,840,72,88,101,2001,1,7,0,0,0,0,1,0,5,13,7,6,6,5,4,3,0,2,1,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,4,2,6,2,5,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6359423,840,72,88,101,2015,1,6,0,1,0,0,0,1,8,10,9,17,14,16,8,4,3,2,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6360530,840,72,88,101,2016,1,1,0,0,0,0,0,0,2,5,11,11,12,9,1,1,1,2,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,2,3,0,0,0,2,7,1,3,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247433,840,72,90,101,2000,1,3,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6241585,840,72,90,101,2001,1,2,1,1,0,2,0,0,1,0,1,0,0,0,0,2,3,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6359205,840,72,90,101,2015,1,3,2,2,2,0,1,2,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362611,840,72,90,101,2016,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,2,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247436,840,72,91,101,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241590,840,72,91,101,2001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6359169,840,72,91,101,2015,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362583,840,72,91,101,2016,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245921,840,72,97,101,2000,1,5,3,0,0,2,0,1,1,3,6,6,4,8,20,6,8,4,6,7,20,15,10,2,0,6,18,30,50,30,12,10,0,2,20,15,5,8,12,15,0,10,8,20,15,20,6,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6241894,840,72,97,101,2001,1,0,35,10,1,0,0,0,1,1,1,35,12,40,50,6,1,5,6,0,4,12,2,0,4,0,16,14,35,50,3,0,0,10,20,6,10,0,15,20,20,15,30,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
6358533,840,72,97,101,2015,1,4,2,9,0,0,0,0,0,3,4,2,12,12,1,3,0,2,3,5,2,1,1,2,4,7,11,70,14,0,1,1,18,13,31,57,25,18,15,18,11,17,10,8,18,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362228,840,72,97,101,2016,1,4,3,8,0,0,0,1,0,2,17,4,7,6,0,2,0,6,0,4,3,2,1,0,2,3,8,26,7,0,0,0,7,20,22,44,29,10,12,14,11,0,17,10,15,4,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247442,840,72,101,101,2000,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241984,840,72,101,101,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6359781,840,72,101,101,2015,1,6,0,0,0,0,0,2,0,0,0,3,2,1,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6361183,840,72,101,101,2016,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245924,840,72,107,101,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241790,840,72,107,101,2001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,15,9,6,2,3,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6357242,840,72,107,101,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6360747,840,72,107,101,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6245928,840,72,126,101,2000,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241793,840,72,126,101,2001,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6359069,840,72,126,101,2015,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362710,840,72,126,101,2016,1,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
