RTENAME,StateNm,RouteID,U_S_R_I,id,h00_0,h00_11,h00_12,h00_21,h00_22,h00_23,h00_24,h00_31,h00_41,h00_42,h00_43,h00_52,h00_71,h00_81,h00_82,h00_90,h00_95
LEROY,53,019,53_019,2531,0,20,0,234,159,0,0,0,0,6788,0,27035,18745,0,2837,0,1
LEROY,53,019,53_019,2532,0,25,0,404,131,1,0,0,0,3838,0,20364,22304,0,8663,58,39
LEROY,53,019,53_019,2533,0,8,0,415,182,1,0,0,0,2767,0,20381,31835,0,221,18,11
LEROY,53,019,53_019,2534,0,19,0,257,117,0,0,0,0,3058,0,16331,35099,0,921,10,11
LEROY,53,019,53_019,2535,0,21,0,346,200,0,0,0,0,296,0,16038,38870,0,30,9,14
PABLO RES.,53,074,53_074,2536,0,443,0,1541,782,11,1,1,0,262,0,95,6042,20229,22377,2910,1133
PABLO RES.,53,074,53_074,2537,0,3601,0,1322,1325,82,9,2,0,14,0,0,777,21443,21733,1041,4471
PABLO RES.,53,074,53_074,2538,0,1113,0,1346,613,11,0,0,0,576,0,100,7513,20949,21679,750,1166
PABLO RES.,53,074,53_074,2539,0,160,0,1540,925,43,9,0,0,80,0,1,2298,15904,32300,1107,1455
PABLO RES.,53,074,53_074,2540,0,4022,0,1874,1808,456,44,20,0,262,0,557,3988,12961,27035,1553,1257
ST REGIS,53,013,53_013,2541,0,0,0,0,0,0,0,46,0,54088,0,775,895,0,0,12,5
ST REGIS,53,013,53_013,2542,0,0,0,0,0,0,0,93,0,53657,0,1569,504,0,0,0,0
ST REGIS,53,013,53_013,2543,0,15,0,365,255,296,58,47,0,50006,0,3223,980,3,0,206,358
ST REGIS,53,013,53_013,2544,0,29,0,35,194,451,17,90,0,52126,0,2491,386,0,0,0,4
ST REGIS,53,013,53_013,2545,0,49,0,800,611,432,31,125,0,45500,0,5331,1463,511,426,82,459
CIRCLE,53,023,53_023,2546,0,0,0,619,88,3,0,0,0,0,0,1571,29062,34,24415,7,24
CIRCLE,53,023,53_023,2547,0,26,0,408,1,0,0,1,14,0,0,1878,33791,53,19635,0,13
CIRCLE,53,023,53_023,2548,0,86,0,490,3,0,0,2,36,0,0,3284,39465,13,12381,8,44
CIRCLE,53,023,53_023,2549,0,52,0,395,20,0,0,0,6,0,0,1497,42140,37,11601,1,73
CIRCLE,53,023,53_023,2550,0,9,0,386,28,0,0,0,1,0,0,572,23207,54,31565,10,6
SAVAGE,53,024,53_024,2551,0,68,0,594,53,0,0,8,23,0,11,16214,38847,0,0,1,1
SAVAGE,53,024,53_024,2552,0,5,0,475,14,0,0,0,679,11,57,23832,30759,0,0,0,0
SAVAGE,53,024,53_024,2553,0,44,0,394,1,0,0,0,191,53,100,13487,41553,0,0,3,5
SAVAGE,53,024,53_024,2554,0,9,0,590,45,0,0,32,17,0,4,8749,45668,0,700,0,12
SAVAGE,53,024,53_024,2555,0,28,0,447,72,0,0,18,375,114,145,14803,39128,0,683,0,10
ARLEE,53,015,53_015,2556,0,885,0,0,0,0,0,0,44,40076,15,6869,2774,506,0,3693,958
ARLEE,53,015,53_015,2557,0,12,0,0,0,0,0,0,8,38845,38,15594,1103,5,0,205,22
ARLEE,53,015,53_015,2558,0,646,0,0,0,0,0,105,0,49228,0,5087,753,0,0,11,1
ARLEE,53,015,53_015,2559,0,23,0,0,0,0,0,11,65,53270,20,2157,180,0,0,46,44
ARLEE,53,015,53_015,2560,0,15,0,0,0,0,0,0,0,51817,11,1840,1033,221,0,846,40
WOODMAN,53,025,53_025,2561,0,15,0,138,99,20,0,0,0,46023,0,8433,646,0,0,181,266
WOODMAN,53,025,53_025,2562,0,19,0,341,227,21,0,0,0,39322,0,12188,492,1321,459,426,1006
WOODMAN,53,025,53_025,2563,0,5,0,222,288,31,0,0,0,42039,0,12183,594,0,0,130,330
WOODMAN,53,025,53_025,2564,0,0,0,647,92,7,0,0,0,43427,0,10963,475,0,0,72,136
WOODMAN,53,025,53_025,2565,0,0,0,648,134,0,0,0,0,43546,0,10294,849,38,0,169,148
INGOMAR,53,032,53_032,2566,0,131,0,782,326,24,0,15,0,0,0,28872,25631,0,1,8,30
INGOMAR,53,032,53_032,2567,0,131,0,418,74,4,0,124,0,0,0,18092,36960,0,0,1,13
INGOMAR,53,032,53_032,2568,0,174,0,20,1,0,0,16,0,0,0,23616,31977,0,0,4,15
INGOMAR,53,032,53_032,2569,0,9,0,109,19,0,0,0,0,0,0,34116,21538,0,0,8,29
INGOMAR,53,032,53_032,2570,0,140,0,0,0,0,0,12,0,10,0,26493,28091,0,0,49,1030
ELLISTON,53,027,53_027,2571,0,1,0,320,277,8,0,0,0,6892,6,6280,31245,9019,0,653,1124
ELLISTON,53,027,53_027,2572,0,1,0,409,291,21,0,0,0,23652,0,6676,21383,2212,0,560,631
ELLISTON,53,027,53_027,2573,0,13,0,339,378,62,0,0,5,24804,9,12853,15344,790,0,795,446
ELLISTON,53,027,53_027,2574,0,0,0,0,0,0,0,0,0,34077,49,15100,5105,397,0,575,510
ELLISTON,53,027,53_027,2575,0,0,0,0,0,0,0,0,0,34761,40,14243,6553,47,0,136,48
LOCATE,53,034,53_034,2576,0,71,0,0,0,0,0,0,0,22,0,3014,47559,0,4817,35,292
LOCATE,53,034,53_034,2577,0,27,0,118,90,0,0,6,0,23,0,1857,53274,0,292,1,127
LOCATE,53,034,53_034,2578,0,8,0,232,281,0,0,0,0,1095,0,3945,50025,0,173,7,57
LOCATE,53,034,53_034,2579,0,30,0,375,157,0,0,0,0,4,0,1935,50695,0,2614,12,11
LOCATE,53,034,53_034,2580,0,43,0,380,57,0,0,0,7,232,0,4684,45916,947,2965,282,323
CLINTON,53,026,53_026,2581,0,67,0,492,4,0,0,0,0,48810,0,6265,126,11,0,32,7
CLINTON,53,026,53_026,2582,0,48,0,387,0,0,0,0,0,48650,0,6651,7,0,0,81,2
CLINTON,53,026,53_026,2583,0,37,0,407,5,0,0,0,0,48944,0,5234,307,190,0,555,143
CLINTON,53,026,53_026,2584,0,17,0,496,26,2,0,0,0,39896,0,8780,4410,715,0,761,724
CLINTON,53,026,53_026,2585,0,40,0,606,436,127,0,0,1,37438,3,6837,6781,619,94,1206,1635
FORSYTH,53,033,53_033,2586,0,2161,0,1584,2114,1156,280,23,77,5509,0,18967,14076,375,4826,1419,3251
FORSYTH,53,033,53_033,2587,0,2249,0,487,591,97,42,0,21,2551,0,17785,14922,804,10463,1806,4016
FORSYTH,53,033,53_033,2588,0,2542,0,332,254,3,0,0,76,718,0,14394,23662,627,6109,2608,4499
FORSYTH,53,033,53_033,2589,0,42,0,122,100,3,0,0,7,22,0,27642,27074,0,0,26,776
FORSYTH,53,033,53_033,2590,0,19,0,0,0,0,0,0,0,12,0,31882,22092,0,0,16,1799
BULL MTN.,53,908,53_908,2591,0,0,0,0,0,0,0,0,0,31773,0,16347,6972,42,302,167,234
BULL MTN.,53,908,53_908,2592,0,0,0,0,0,0,0,0,4,21669,0,14103,19923,0,39,50,31
BULL MTN.,53,908,53_908,2593,0,0,0,0,0,0,0,0,0,25879,0,16125,13377,17,0,127,299
BULL MTN.,53,908,53_908,2594,0,13,0,0,0,0,0,75,0,16218,0,16137,23347,0,0,21,18
BULL MTN.,53,908,53_908,2595,0,0,0,348,63,5,0,68,0,1812,0,3230,50306,0,0,0,0
TWO DOT,53,029,53_029,2596,0,25,0,949,51,2,0,0,14,498,5,15698,27976,5344,451,2966,1842
TWO DOT,53,029,53_029,2597,0,6,0,464,66,4,0,0,14,4335,0,26173,22117,272,0,1403,990
TWO DOT,53,029,53_029,2598,0,0,0,0,0,0,0,0,11,3610,0,21667,25958,396,0,2396,1796
TWO DOT,53,029,53_029,2599,0,0,0,0,0,0,0,0,0,266,0,18627,28323,1161,4,2828,4622
TWO DOT,53,029,53_029,2600,0,1571,0,127,8,0,0,0,0,369,0,14973,30962,2082,0,1738,3984
BOULDER,53,028,53_028,2601,0,1,0,666,99,0,0,0,0,152,0,6428,33120,10650,3841,546,331
BOULDER,53,028,53_028,2602,0,0,0,605,23,0,0,0,0,634,0,25946,28623,0,0,0,0
BOULDER,53,028,53_028,2603,0,0,0,558,250,60,0,0,0,87,0,12067,42683,0,120,0,0
BOULDER,53,028,53_028,2604,0,0,0,1113,454,14,0,0,0,0,0,4288,29847,1874,18227,0,0
BOULDER,53,028,53_028,2605,0,0,0,980,595,12,5,0,0,0,0,2201,7945,22830,20751,157,362
POWDERVILLE,53,044,53_044,2606,0,543,0,746,96,10,1,9,0,0,0,20461,30917,92,679,182,2083
POWDERVILLE,53,044,53_044,2607,0,62,0,471,7,0,0,0,0,10,0,18609,36536,0,0,8,119
POWDERVILLE,53,044,53_044,2608,0,4,0,0,0,0,0,0,0,0,0,18935,36441,0,0,23,415
POWDERVILLE,53,044,53_044,2609,0,102,0,0,0,0,0,0,11,1241,0,19317,34522,0,465,8,168
POWDERVILLE,53,044,53_044,2610,0,39,0,0,0,0,0,1,0,11,0,19228,34947,0,0,37,1559
REED POINT,53,040,53_040,2611,0,1890,0,1470,1249,661,137,22,0,17928,0,11137,9480,4497,2005,4416,926
REED POINT,53,040,53_040,2612,0,914,0,106,60,0,0,0,0,15643,0,18340,17879,629,711,1229,308
REED POINT,53,040,53_040,2613,0,0,0,0,0,0,0,0,0,5154,0,23764,25664,10,735,345,141
REED POINT,53,040,53_040,2614,0,0,0,0,0,0,0,0,0,2412,0,20500,32403,0,350,78,78
REED POINT,53,040,53_040,2615,0,1577,0,908,623,118,7,1,0,14078,0,14215,20045,535,1447,1785,481
CHESTNUT,53,039,53_039,2616,0,2,0,0,0,0,0,0,1490,28808,95,22793,2538,5,0,46,47
CHESTNUT,53,039,53_039,2617,0,0,0,786,396,150,0,0,651,31070,48,19161,2453,827,1,188,103
CHESTNUT,53,039,53_039,2618,0,2,0,62,123,38,0,0,94,29716,5,20146,4570,887,73,7,104
CHESTNUT,53,039,53_039,2619,0,0,0,648,118,0,0,0,379,32532,61,16374,3715,1300,351,264,95
CHESTNUT,53,039,53_039,2620,0,1,0,576,124,1,0,788,94,43768,19,7043,3321,22,0,31,28
ALBION,53,045,53_045,2621,0,11,0,533,54,1,0,96,0,0,0,9789,43302,0,2017,2,13
ALBION,53,045,53_045,2622,0,12,0,628,44,0,0,12,0,0,0,6995,38225,0,9860,38,10
ALBION,53,045,53_045,2623,0,7,0,876,55,0,0,0,2,0,0,9678,44782,11,93,51,267
ALBION,53,045,53_045,2624,0,62,0,583,32,3,0,15,0,0,0,4647,47105,0,3076,10,291
ALBION,53,045,53_045,2625,0,176,0,476,189,0,0,0,1,3,0,9238,40479,0,4770,69,418
LIMA,53,097,53_097,2626,0,0,0,165,18,0,0,0,0,13233,0,34943,7445,0,0,32,0
LIMA,53,097,53_097,2627,0,5,0,1047,555,543,17,0,0,1269,0,22700,20146,7773,1752,0,6
LIMA,53,097,53_097,2628,0,2,0,850,609,353,2,0,0,1064,0,14394,15997,20485,1620,72,381
LIMA,53,097,53_097,2629,0,0,0,97,55,23,0,0,0,10142,0,29273,13256,2794,130,21,32
LIMA,53,097,53_097,2630,0,0,0,0,0,0,0,37,0,8907,0,31181,15311,0,0,48,335
EAGLE CREEK,54,025,54_025,2631,0,61,0,736,63,1,0,0,3196,132,10,24,44675,0,6159,510,259
EAGLE CREEK,54,025,54_025,2632,0,65,0,1369,96,0,0,0,484,25,2,12,44382,0,8406,863,136
EAGLE CREEK,54,025,54_025,2633,0,52,0,1175,70,0,0,0,2868,304,54,24,42649,374,7158,1013,73
EAGLE CREEK,54,025,54_025,2634,0,32,0,599,189,11,1,0,2295,1022,17,42,45856,55,5280,401,20
EAGLE CREEK,54,025,54_025,2635,0,1595,0,1118,113,5,0,93,1310,132,10,29,46032,534,3207,1033,613
MIDWAY,54,026,54_026,2636,0,34,0,1579,197,2,0,0,431,111,9,9,46206,85,6139,949,88
MIDWAY,54,026,54_026,2637,0,98,0,1292,25,1,0,17,3004,458,22,21,40214,119,9584,842,117
MIDWAY,54,026,54_026,2638,0,139,0,1267,49,0,0,0,965,63,12,16,49874,139,2633,449,211
MIDWAY,54,026,54_026,2639,0,23,0,1352,26,0,0,0,3500,172,4,18,44758,456,4391,1018,106
MIDWAY,54,026,54_026,2640,0,167,0,1361,15,2,0,0,2571,273,14,21,40125,477,9915,731,144
KENNEDY,54,031,54_031,2641,0,972,0,55,0,0,0,0,2,18,0,0,49099,0,0,72,5596
KENNEDY,54,031,54_031,2642,0,974,0,0,0,0,0,7,14,2,0,0,49486,0,0,90,5255
KENNEDY,54,031,54_031,2643,0,4884,0,0,0,0,0,14,93,6,120,12,39468,0,0,634,10606
KENNEDY,54,031,54_031,2644,0,4081,0,0,0,0,0,5,7,0,6,0,42154,0,38,41,9495
KENNEDY,54,031,54_031,2645,0,3985,0,150,114,28,0,24,4,0,5,0,47205,0,0,141,4176
PIESTER LAKE,54,029,54_029,2646,0,774,0,523,13,0,0,0,13,1,0,0,52283,0,0,10,2195
PIESTER LAKE,54,029,54_029,2647,0,3074,0,432,76,0,0,0,121,15,0,1,46243,0,0,286,5571
PIESTER LAKE,54,029,54_029,2648,0,509,0,344,142,0,0,0,17,5,0,5,45655,0,0,158,8981
PIESTER LAKE,54,029,54_029,2649,0,16,0,553,200,2,0,0,8,0,0,5,46432,0,0,6,8603
PIESTER LAKE,54,029,54_029,2650,0,8,0,282,246,0,0,0,12,252,0,2,53903,0,0,139,985
BEREA,54,043,54_043,2651,0,0,0,998,222,4,0,15,3,0,0,65,23767,0,30742,5,0
BEREA,54,043,54_043,2652,0,24,0,985,434,12,0,0,1,0,45,0,15224,0,38999,2,93
BEREA,54,043,54_043,2653,0,0,0,1119,281,7,1,5,4,0,0,0,14937,177,39285,0,17
BEREA,54,043,54_043,2654,0,0,0,990,465,8,0,0,0,0,7,4,7945,223,46145,26,17
BEREA,54,043,54_043,2655,0,0,0,1248,434,9,0,0,0,0,0,0,16089,58,37886,0,97
THURSTON,54,022,54_022,2656,0,1894,0,1470,263,3,0,25,17893,0,0,13,17350,173,13544,1830,1369
THURSTON,54,022,54_022,2657,0,57,0,1730,1121,65,6,12,7497,0,0,0,16013,186,28948,184,8
THURSTON,54,022,54_022,2658,0,42,0,1438,420,4,0,0,1666,0,0,0,11458,179,40481,131,1
THURSTON,54,022,54_022,2659,0,19,0,1713,311,1,0,0,450,0,0,0,8646,234,44401,44,1
THURSTON,54,022,54_022,2660,0,17,0,1706,606,47,6,0,272,0,0,0,3878,227,48861,58,153
SWAN LAKE,54,027,54_027,2661,0,222,0,360,141,1,0,116,7,0,0,0,52909,0,0,294,1772
SWAN LAKE,54,027,54_027,2662,0,233,0,0,0,0,0,84,20,0,1,0,54030,0,0,93,1363
SWAN LAKE,54,027,54_027,2663,0,264,0,387,42,1,0,5,82,0,38,0,50596,0,3232,257,915
SWAN LAKE,54,027,54_027,2664,0,266,0,549,50,0,0,26,49,0,32,6,47153,0,6699,248,741
SWAN LAKE,54,027,54_027,2665,0,2223,0,514,11,0,0,0,29,0,5,1,47901,0,2542,120,2473
MULLEN,54,042,54_042,2666,0,65,0,1424,895,283,82,12,0,337,1,41,52266,0,0,147,280
MULLEN,54,042,54_042,2667,0,14,0,555,7,0,0,13,15,40,0,2,55027,0,138,27,0
MULLEN,54,042,54_042,2668,0,1,0,474,11,3,0,7,7,3,5,0,55055,45,216,0,0
MULLEN,54,042,54_042,2669,0,0,0,652,73,5,0,0,0,0,7,0,55088,0,0,0,0
MULLEN,54,042,54_042,2670,0,648,0,361,112,5,0,0,50,3,11,15,50670,0,0,520,3429
MURRAY LAKE,54,040,54_040,2671,0,0,0,1391,5,0,0,49,12,5,0,8,38894,5195,9817,5,443
MURRAY LAKE,54,040,54_040,2672,0,0,0,747,9,0,0,140,0,820,0,11,52149,967,974,0,0
MURRAY LAKE,54,040,54_040,2673,0,7,0,1995,163,0,1,48,3,0,15,33,24805,3311,25306,72,66
MURRAY LAKE,54,040,54_040,2674,0,79,0,1665,393,14,0,18,8,0,5,12,11863,7,41321,241,192
MURRAY LAKE,54,040,54_040,2675,0,1588,0,1777,1003,184,143,164,44,0,1,16,16157,1783,27269,1969,3723
PETERSBURG,54,017,54_017,2676,0,5,0,1912,604,69,5,5,548,6,6,0,16204,39,36393,33,1
PETERSBURG,54,017,54_017,2677,0,88,0,2173,2308,420,168,48,817,0,1,0,13289,15,35998,465,30
PETERSBURG,54,017,54_017,2678,0,41,0,1490,199,13,0,25,768,0,0,0,18057,0,35184,32,10
PETERSBURG,54,017,54_017,2679,0,28,0,1586,201,3,0,5,467,13,16,6,15735,0,37686,63,10
PETERSBURG,54,017,54_017,2680,0,38,0,1435,246,11,1,4,261,0,12,0,15326,0,38354,105,24
RINGGOLD,54,037,54_037,2681,0,0,0,515,28,0,0,0,8,22,0,0,52431,0,2831,0,0
RINGGOLD,54,037,54_037,2682,0,2,0,748,22,0,0,7,0,34,0,5,53964,18,833,0,195
RINGGOLD,54,037,54_037,2683,0,0,0,647,12,0,0,9,0,26,0,13,53901,26,1001,0,195
RINGGOLD,54,037,54_037,2684,0,0,0,0,0,0,0,17,0,0,0,0,54487,120,1188,5,5
RINGGOLD,54,037,54_037,2685,0,0,0,0,0,0,0,0,0,0,0,4,55379,8,438,7,5
IRVINGTON,54,013,54_013,2686,0,1381,0,1058,1384,220,13,40,1677,0,0,0,13041,1145,35529,329,17
IRVINGTON,54,013,54_013,2687,0,327,0,1950,1603,61,1,0,10696,1,1,18,27548,788,12610,202,30
IRVINGTON,54,013,54_013,2688,0,971,0,1663,3480,1562,1450,50,8268,0,0,0,19703,975,16813,394,498
IRVINGTON,54,013,54_013,2689,0,2267,0,2094,2964,784,215,32,1492,0,5,0,3441,326,38894,1496,1831
IRVINGTON,54,013,54_013,2690,0,2161,0,1129,593,12,0,13,459,1,0,1,336,395,45657,2314,2767
GRETNA,54,012,54_012,2691,0,545,0,1816,1685,320,91,57,563,1,12,0,2636,5715,40690,974,720
GRETNA,54,012,54_012,2692,0,8025,0,1314,1818,582,127,999,3795,783,82,1,4711,3587,25314,4447,249
GRETNA,54,012,54_012,2693,0,3854,0,1127,2129,938,281,599,870,0,11,0,7643,931,35146,2197,107
GRETNA,54,012,54_012,2694,0,36,0,1345,3681,1169,171,23,1194,0,0,0,12102,500,35558,41,0
GRETNA,54,012,54_012,2695,0,1115,0,5147,13165,6230,1626,36,741,22,1,4,7442,309,19792,178,10
SURPRISE,54,014,54_014,2696,0,27,0,1677,408,11,0,8,729,0,38,0,1464,51,51054,34,312
SURPRISE,54,014,54_014,2697,0,19,0,2036,84,1,0,0,175,0,12,0,1036,0,52329,24,111
SURPRISE,54,014,54_014,2698,0,31,0,1945,466,46,24,2,93,0,19,0,2138,0,50944,30,86
SURPRISE,54,014,54_014,2699,0,31,0,2044,353,39,21,0,130,0,5,0,1746,7,51094,39,325
SURPRISE,54,014,54_014,2700,0,38,0,2059,192,11,0,0,1112,0,10,0,3795,13,48288,278,26
KEARNEY,54,007,54_007,2701,0,2818,0,1468,478,12,0,1,7,0,0,0,8967,248,34898,5521,1410
KEARNEY,54,007,54_007,2702,0,3177,0,1711,774,26,0,57,25,0,5,0,11039,282,29990,7062,1679
KEARNEY,54,007,54_007,2703,0,2890,0,1431,974,70,2,251,24,0,5,0,7420,565,34373,6495,1330
KEARNEY,54,007,54_007,2704,0,36,0,2673,2202,857,257,51,80,0,0,0,2213,110,47190,149,2
KEARNEY,54,007,54_007,2705,0,16,0,1615,282,4,0,7,447,7,6,7,16249,38,36476,577,84
SUMNER,54,008,54_008,2706,0,2177,0,1780,762,135,11,212,1,1,1,0,9612,1294,31836,5233,2774
SUMNER,54,008,54_008,2707,0,301,0,1991,2397,414,79,128,0,0,0,0,3573,909,43816,1754,471
SUMNER,54,008,54_008,2708,0,7,0,1340,257,6,1,11,11,0,0,0,31605,80,22242,257,10
SUMNER,54,008,54_008,2709,0,3,0,1503,272,7,0,6,53,0,0,2,33931,257,19417,375,10
SUMNER,54,008,54_008,2710,0,1,0,1165,116,1,0,0,0,0,0,0,46883,61,7593,0,0
JULIAN,54,001,54_001,2711,0,1117,0,1635,310,5,0,81,11939,41,13,2,1823,2725,31942,1301,2898
JULIAN,54,001,54_001,2712,0,106,0,2139,606,95,4,26,3251,14,0,0,1120,2683,45667,122,0
JULIAN,54,001,54_001,2713,0,1431,0,3309,6230,1637,645,22,5633,21,5,1,2667,5046,26320,1496,1361
JULIAN,54,001,54_001,2714,0,2365,0,2975,5828,1408,571,27,4879,28,6,1,3296,6283,23730,2266,2165
JULIAN,54,001,54_001,2715,0,2026,0,1295,626,24,1,1,5344,13,17,0,1401,3697,36095,3477,1815
JOHNSON,54,002,54_002,2716,0,1400,0,1702,370,6,0,7,4834,318,1,10,13252,9767,23687,396,74
JOHNSON,54,002,54_002,2717,0,488,0,1732,97,4,0,0,5697,27,13,83,22576,5289,19562,233,23
JOHNSON,54,002,54_002,2718,0,295,0,1905,127,8,1,0,3753,12,0,0,17401,2118,30092,96,8
JOHNSON,54,002,54_002,2719,0,218,0,1920,699,69,22,0,2643,10,12,36,8345,1850,39855,128,14
JOHNSON,54,002,54_002,2720,0,187,0,1929,181,2,0,1,3850,18,53,0,7646,2843,38945,155,12
BENKELMAN,54,036,54_036,2721,0,0,0,340,6,0,0,17,0,0,0,0,35427,36,20005,0,0
BENKELMAN,54,036,54_036,2722,0,5,0,660,6,2,0,0,0,0,7,0,35320,2499,17311,9,0
BENKELMAN,54,036,54_036,2723,0,219,0,916,39,0,0,0,6,2,10,10,45854,2153,6555,17,43
BENKELMAN,54,036,54_036,2724,0,0,0,1160,58,0,0,11,0,0,0,11,32625,3053,18908,0,0
BENKELMAN,54,036,54_036,2725,0,29,0,1213,170,27,1,37,6,0,0,0,29903,2078,22032,18,307
BALD MTN.,55,101,55_101,2726,0,0,0,0,0,0,0,378,0,1239,0,50284,3683,0,0,136,102
BALD MTN.,55,101,55_101,2727,0,2,0,0,0,0,0,52,0,6,0,54553,243,0,0,155,808
BALD MTN.,55,101,55_101,2728,0,0,0,0,0,0,0,386,0,17,0,53558,377,0,0,287,1215
BALD MTN.,55,101,55_101,2729,0,299,0,0,0,0,0,0,0,27,0,54941,81,0,0,409,71
BALD MTN.,55,101,55_101,2730,0,0,0,0,0,0,0,0,0,0,0,54319,1469,0,0,27,4
VIRGIN CREEK,55,907,55_907,2731,0,17,0,0,0,0,0,116,0,5,0,53195,1586,0,0,119,799
VIRGIN CREEK,55,907,55_907,2732,0,170,0,120,108,1,0,225,0,55,0,52757,1797,0,0,146,462
VIRGIN CREEK,55,907,55_907,2733,0,222,0,251,244,2,0,144,0,290,0,52882,1340,0,0,132,313
VIRGIN CREEK,55,907,55_907,2734,0,36,0,129,282,4,0,0,0,101,0,51745,3518,0,0,0,5
VIRGIN CREEK,55,907,55_907,2735,0,0,0,148,212,1,0,138,0,11,0,53941,1387,0,0,0,0
SHELDON NWR,55,903,55_903,2736,0,0,0,0,0,0,0,0,0,315,24,21056,34412,0,0,7,0
SHELDON NWR,55,903,55_903,2737,0,0,0,98,2,0,0,0,0,0,0,33812,21901,0,0,6,1
SHELDON NWR,55,903,55_903,2738,0,0,0,531,19,0,0,0,0,15,0,54337,914,0,0,0,0
SHELDON NWR,55,903,55_903,2739,0,0,0,733,0,0,0,11,0,0,0,54143,931,0,0,0,2
SHELDON NWR,55,903,55_903,2740,0,0,0,695,3,0,0,0,0,0,0,49903,5237,0,0,0,0
FISH CREEK,55,009,55_009,2741,0,0,0,0,0,0,0,0,0,56,0,54681,820,63,213,2,5
FISH CREEK,55,009,55_009,2742,0,0,0,0,0,0,0,240,0,226,0,55257,77,0,0,9,14
FISH CREEK,55,009,55_009,2743,0,0,0,0,0,0,0,41,0,1380,0,54269,124,0,0,14,0
FISH CREEK,55,009,55_009,2744,0,0,0,0,0,0,0,7,0,0,0,55075,738,0,0,0,0
FISH CREEK,55,009,55_009,2745,0,0,0,0,0,0,0,87,0,531,0,54585,624,0,0,0,0
NIXON,55,045,55_045,2746,0,0,0,139,253,7,0,85,0,0,0,50072,4852,0,0,125,307
NIXON,55,045,55_045,2747,0,137,0,345,455,3,0,410,1,2,0,51454,427,38,966,103,1479
NIXON,55,045,55_045,2748,0,394,0,353,680,8,0,80,0,12,0,43478,6996,251,1563,66,1938
NIXON,55,045,55_045,2749,0,413,0,305,290,0,0,311,0,4,0,40334,13011,152,204,729,85
NIXON,55,045,55_045,2750,0,94,0,209,274,4,0,90,0,0,0,53533,515,137,277,611,81
TOIYABE NF,55,015,55_015,2751,0,16,0,254,373,0,0,0,0,0,0,53985,80,639,0,336,145
TOIYABE NF,55,015,55_015,2752,0,4,0,625,107,0,0,0,0,5217,0,46339,115,916,0,1993,505
TOIYABE NF,55,015,55_015,2753,0,0,0,603,22,0,0,0,0,9287,0,43770,5,1722,0,139,270
TOIYABE NF,55,015,55_015,2754,0,0,0,456,1,0,0,27,0,1635,0,53624,44,0,0,0,41
TOIYABE NF,55,015,55_015,2755,0,0,0,776,15,0,0,11,0,66,0,54928,28,0,0,0,10
CALIENTE,55,028,55_028,2756,0,0,0,0,0,0,0,351,0,0,0,50420,5050,0,0,0,0
CALIENTE,55,028,55_028,2757,0,0,0,0,0,0,0,5,0,0,0,55800,11,0,0,0,5
CALIENTE,55,028,55_028,2758,0,0,0,0,0,0,0,0,0,0,0,55821,0,0,0,0,0
CALIENTE,55,028,55_028,2759,0,0,0,273,381,5,0,7,0,0,0,55157,0,0,0,0,0
CALIENTE,55,028,55_028,2760,0,0,0,151,217,0,0,21,0,0,0,52827,2611,0,0,0,0
ASH MEADOWS,55,906,55_906,2761,0,0,0,435,175,23,0,240,0,0,0,54678,271,0,0,0,0
ASH MEADOWS,55,906,55_906,2762,0,0,0,0,0,0,0,9021,0,0,0,42732,2027,0,0,1436,617
ASH MEADOWS,55,906,55_906,2763,0,628,0,0,0,0,0,22816,0,0,0,26606,309,0,0,3893,1569
ASH MEADOWS,55,906,55_906,2764,0,753,0,10,12,2,0,25665,0,0,0,22341,103,0,0,4159,2771
ASH MEADOWS,55,906,55_906,2765,0,126,0,0,0,0,0,28843,0,0,0,19241,39,0,0,4735,2853
NELSON,55,033,55_033,2766,0,0,0,352,332,8,0,0,0,0,0,54679,447,0,0,0,0
NELSON,55,033,55_033,2767,0,0,0,463,259,4,0,0,0,0,0,54816,284,0,0,0,0
NELSON,55,033,55_033,2768,0,0,0,0,0,0,0,0,0,0,0,55767,59,0,0,0,0
NELSON,55,033,55_033,2769,0,0,0,217,173,7,0,319,0,0,0,53211,1899,0,0,0,0
NELSON,55,033,55_033,2770,0,140,0,287,217,77,1,2549,0,0,0,45994,6550,0,0,5,0
CLARKSVILLE,58,022,58_022,2771,0,11098,0,916,721,30,1,39,14775,5170,18201,529,1458,6,0,2778,109
CLARKSVILLE,58,022,58_022,2772,0,3126,0,2333,1246,174,14,177,14160,9577,18222,725,867,355,1,4650,200
CLARKSVILLE,58,022,58_022,2773,0,2988,0,2151,864,166,21,137,15167,7717,21030,236,417,1499,2,3256,167
CLARKSVILLE,58,022,58_022,2774,3971,293,0,1309,570,197,90,135,16229,7003,18027,601,1071,2511,44,3516,268
CLARKSVILLE,58,022,58_022,2775,0,133,0,1614,427,62,3,61,16259,10460,18803,713,2188,2751,1,2266,73
DIXVIL NOTCH,58,021,58_021,2776,0,391,0,2005,595,106,19,43,15881,11020,20391,527,554,2686,27,1540,32
DIXVIL NOTCH,58,021,58_021,2777,0,24,0,2446,521,36,6,22,8441,12496,20659,442,1812,5797,42,3050,33
DIXVIL NOTCH,58,021,58_021,2778,0,65,0,2006,346,14,0,17,8650,15985,21094,679,1667,3104,9,2146,54
